Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
84999.995068,7754.814445,-85.603360,-3063.000000,-4989.000000,5854.236927
85009.994343,7753.500740,-85.430285,-3061.000000,-4994.000000,5857.453115
85019.993618,7738.981488,-85.503839,-3055.000000,-4998.000000,5857.732411
85029.992893,7734.644647,-85.622450,-3061.000000,-4994.000000,5857.453115
85039.992169,7751.085858,-85.535138,-3059.000000,-4989.000000,5852.145077
85049.991444,7764.821567,-85.510414,-3057.000000,-4988.000000,5850.247260
85059.990719,7758.363365,-85.636250,-3064.000000,-4991.000000,5856.464548
85069.989994,7738.995539,-85.521395,-3057.000000,-4991.000000,5852.805310
85079.989269,7784.996019,-85.474006,-3057.000000,-4990.000000,5851.952580
85089.988545,7731.039706,-85.542660,-3062.000000,-4995.000000,5858.828296
85099.987820,7747.173235,-85.545770,-3061.000000,-4997.000000,5860.011092
85109.987095,7720.079322,-85.602927,-3059.000000,-5004.000000,5864.937937
85119.986370,7747.077586,-85.471079,-3055.000000,-4995.000000,5855.172927
85129.985645,7732.646596,-85.590444,-3059.000000,-4997.000000,5858.966632
85139.984921,7749.101848,-85.618284,-3054.000000,-4997.000000,5856.357656
85149.984196,7753.608846,-85.706981,-3053.000000,-5001.000000,5859.249952
85159.983471,7748.513246,-85.683441,-3059.000000,-5006.000000,5866.644441
85169.982746,7722.526816,-85.613242,-3058.000000,-5014.000000,5872.951558
85179.982021,7767.636587,-85.533975,-3057.000000,-4997.000000,5857.922669
85189.981297,7732.012833,-85.610401,-3054.000000,-5008.000000,5865.746329
85199.980572,7734.767353,-85.575740,-3062.000000,-5009.000000,5870.768689
85209.979847,7729.763286,-85.514077,-3053.000000,-5009.000000,5866.079611
85219.979122,7744.522480,-85.551198,-3056.000000,-5004.000000,5863.373773
85229.978397,7736.025443,-85.380916,-3051.000000,-5013.000000,5868.455504
85239.977673,7722.198885,-85.607214,-3052.000000,-5008.000000,5864.705278
85249.976948,7738.076158,-85.631651,-3053.000000,-5009.000000,5866.079611
85259.976223,7726.959913,-85.483296,-3057.000000,-5019.000000,5876.700605
85269.975498,7744.519313,-85.447623,-3053.000000,-5010.000000,5866.933526
85279.974774,7714.427194,-85.513286,-3059.000000,-5019.000000,5877.741233
85289.974049,7753.168702,-85.693540,-3052.000000,-5002.000000,5859.582579
85299.973324,7738.627702,-85.615936,-3057.000000,-5016.000000,5874.138660
85309.972599,7736.451685,-85.652461,-3055.000000,-5015.000000,5872.244034
85319.971874,7738.455608,-85.684362,-3057.000000,-5012.000000,5870.723380
85329.971150,7732.758359,-85.526335,-3058.000000,-5019.000000,5877.220857
85339.970425,7729.507981,-85.586913,-3052.000000,-5023.000000,5877.519290
85349.969700,7738.937838,-85.623264,-3051.000000,-5021.000000,5875.290801
85359.968975,7725.082099,-85.756203,-3056.000000,-5022.000000,5878.743063
85369.968250,7725.085997,-85.613356,-3050.000000,-5024.000000,5877.335791
85379.967526,7717.019222,-85.703230,-3055.000000,-5024.000000,5879.932057
85389.966801,7726.070826,-85.525108,-3054.000000,-5029.000000,5883.685665
85399.966076,7718.032610,-85.700779,-3060.000000,-5030.000000,5887.656580
85409.965351,7705.758816,-85.480449,-3053.000000,-5032.000000,5885.731305
85419.964626,7681.673408,-85.510750,-3054.000000,-5033.000000,5887.104976
85429.963902,7713.421880,-85.549471,-3049.000000,-5035.000000,5886.223407
85439.963177,7717.741426,-85.533120,-3058.000000,-5034.000000,5890.035654
85449.962452,7713.625924,-85.584535,-3052.000000,-5033.000000,5886.067703
85459.961727,7704.045462,-85.473650,-3047.000000,-5033.000000,5883.476693
85469.961002,7691.983197,-85.539469,-3051.000000,-5043.000000,5894.102985
85479.960278,7702.608766,-85.483090,-3054.000000,-5040.000000,5893.090530
85489.959553,7732.248046,-85.604483,-3045.000000,-5038.000000,5886.719715
85499.958828,7706.347761,-85.275689,-3053.000000,-5044.000000,5895.993979
85509.958103,7723.912891,-85.487434,-3045.000000,-5038.000000,5886.719715
85519.957379,7698.906781,-85.587395,-3052.000000,-5042.000000,5893.765180
85529.956654,7691.723160,-85.457768,-3050.000000,-5048.000000,5897.864359
85539.955929,7798.897470,-86.050266,-3048.000000,-5025.000000,5877.153137
85549.955204,7726.296458,-85.486013,-3050.000000,-5037.000000,5888.452174
85559.954479,7682.617516,-85.485930,-3050.000000,-5052.000000,5901.288334
85569.953755,7689.565684,-85.676512,-3057.000000,-5049.000000,5902.342755
85579.953030,7702.133651,-85.596847,-3045.000000,-5045.000000,5892.711600
85589.952305,7690.879123,-85.494972,-3048.000000,-5040.000000,5889.983362
85599.951580,7684.458482,-85.568791,-3050.000000,-5052.000000,5901.288334
85609.950855,7684.199692,-85.607685,-3054.000000,-5044.000000,5896.511850
85619.950131,7688.571233,-85.644341,-3048.000000,-5057.000000,5904.536646
85629.949406,7709.262811,-85.574695,-3058.000000,-5049.000000,5902.860747
85639.948681,7695.944382,-85.705346,-3050.000000,-5055.000000,5903.856790
85649.947956,7662.492447,-85.614253,-3051.000000,-5057.000000,5906.085844
85659.947231,7699.164669,-85.509041,-3045.000000,-5046.000000,5893.567765
85669.946507,7672.848224,-85.482993,-3048.000000,-5052.000000,5900.254910
85679.945782,7694.610034,-85.626111,-3044.000000,-5054.000000,5899.902711
85689.945057,7700.657283,-85.647144,-3043.000000,-5055.000000,5900.243554
85699.944332,7678.544821,-85.599317,-3048.000000,-5066.000000,5912.246612
85709.943607,7669.872937,-85.618835,-3048.000000,-5058.000000,5905.393128
85719.942883,7701.093757,-85.516226,-3050.000000,-5057.000000,5905.569321
85729.942158,7667.375798,-85.527110,-3047.000000,-5065.000000,5910.874216
85739.941433,7689.282919,-85.395640,-3045.000000,-5059.000000,5904.702025
85749.940708,7670.449563,-85.701093,-3048.000000,-5065.000000,5911.389769
85759.939983,7680.023513,-85.531569,-3048.000000,-5063.000000,5909.676218
85769.939259,7684.097030,-85.761372,-3047.000000,-5065.000000,5910.874216
85779.938534,7676.100495,-85.554435,-3045.000000,-5070.000000,5914.129268
85789.937809,7677.875239,-85.607620,-3049.000000,-5066.000000,5912.762214
85799.937084,7655.875986,-85.567147,-3049.000000,-5070.000000,5916.189737
85809.936360,7631.569149,-85.568199,-3047.000000,-5079.000000,5922.875146
85819.935635,7672.936356,-85.672243,-3044.000000,-5071.000000,5914.471828
85829.934910,7674.154116,-85.682582,-3051.000000,-5064.000000,5912.080598
85839.934185,7675.966891,-85.857879,-3040.000000,-5070.000000,5911.556479
85849.933460,7649.163688,-85.635430,-3045.000000,-5076.000000,5919.273689
85859.932736,7680.649497,-85.603905,-3041.000000,-5070.000000,5912.070788
85869.932011,7677.325458,-85.741115,-3054.000000,-5071.000000,5919.624735
85879.931286,7659.406992,-85.440338,-3042.000000,-5081.000000,5922.020348
85889.930561,7646.402730,-85.663579,-3042.000000,-5082.000000,5922.878354
85899.929836,7645.076526,-85.680177,-3044.000000,-5082.000000,5923.905806
85909.929112,7654.462314,-85.561600,-3042.000000,-5083.000000,5923.736405
85919.928387,7641.332935,-85.441095,-3037.000000,-5092.000000,5928.898127
85929.927662,7657.747054,-85.650044,-3049.000000,-5070.000000,5916.189737
85939.926937,7642.101722,-85.503695,-3055.000000,-5083.000000,5930.422751
85949.926212,7637.857211,-85.852528,-3049.000000,-5089.000000,5932.480257
85959.925488,7664.264649,-85.723674,-3052.000000,-5074.000000,5921.163737
85969.924763,7645.101299,-85.469210,-3038.000000,-5088.000000,5925.975700
85979.924038,7652.251394,-85.608051,-3047.000000,-5082.000000,5925.447916
85989.923313,7638.362688,-85.547235,-3041.000000,-5094.000000,5932.665253
85999.922588,7663.330369,-85.520574,-3040.000000,-5092.000000,5930.435397
86009.921864,7632.971101,-85.398023,-3036.000000,-5106.000000,5940.415137
86019.921139,7629.733386,-85.704531,-3040.000000,-5090.000000,5928.718243
86029.920414,7658.475218,-85.852249,-3046.000000,-5088.000000,5930.080944
86039.919689,7632.684034,-85.590820,-3041.000000,-5095.000000,5933.523911
86049.918965,7650.218328,-85.456602,-3040.000000,-5098.000000,5935.587924
86059.918240,7624.000992,-85.637474,-3042.000000,-5104.000000,5941.765731
86069.917515,7634.833345,-85.553916,-3043.000000,-5096.000000,5935.407737
86079.916790,7638.789386,-85.504162,-3037.000000,-5096.000000,5932.333858
86089.916065,7629.721189,-85.551889,-3051.000000,-5100.000000,5942.945482
86099.915341,7644.384477,-85.568294,-3040.000000,-5095.000000,5933.011461
86109.914616,7650.721316,-85.590075,-3038.000000,-5108.000000,5943.156400
86119.913891,7631.213852,-85.675807,-3043.000000,-5091.000000,5931.115409
86129.913166,7636.549454,-85.585047,-3038.000000,-5105.000000,5940.578171
86139.912441,7615.650876,-85.456790,-3042.000000,-5114.000000,5950.357972
86149.911717,7651.361740,-85.655036,-3044.000000,-5098.000000,5937.637577
86159.910992,7625.534879,-85.444932,-3037.000000,-5108.000000,5942.645286
86169.910267,7615.489875,-85.525026,-3042.000000,-5110.000000,5946.920548
86179.909542,7620.589857,-85.781737,-3043.000000,-5110.000000,5947.432135
86189.908817,7627.523076,-85.657740,-3041.000000,-5119.000000,5954.144943
86199.908093,7655.618250,-85.679272,-3044.000000,-5100.000000,5939.354847
86209.907368,7622.370029,-85.607105,-3039.000000,-5119.000000,5953.123718
86219.906643,7616.702686,-85.532596,-3037.000000,-5096.000000,5932.333858
86229.905918,7581.887801,-85.559632,-3041.000000,-5117.000000,5952.425556
86239.905193,7577.738115,-85.521024,-3034.000000,-5109.000000,5941.972484
86249.904469,7611.060037,-85.395288,-3044.000000,-5127.000000,5962.555241
86259.903744,7640.864911,-85.682815,-3037.000000,-5121.000000,5953.823141
86269.903019,7597.131541,-85.459488,-3043.000000,-5132.000000,5966.345029
86279.902294,7612.023949,-85.549775,-3038.000000,-5129.000000,5961.215061
86289.901569,7627.547589,-85.557675,-3033.000000,-5112.000000,5944.041807
86299.900845,7631.232821,-85.637035,-3032.000000,-5111.000000,5942.671537
86309.900120,7620.400721,-85.568418,-3042.000000,-5129.000000,5963.254564
86319.899395,7606.867888,-85.562556,-3036.000000,-5119.000000,5951.592812
86329.898670,7586.074197,-85.525485,-3041.000000,-5135.000000,5967.906333
86339.897946,7657.907583,-85.696489,-3031.000000,-5115.000000,5945.602240
86349.897221,7582.926885,-85.541090,-3037.000000,-5142.000000,5971.895260
86359.896496,7620.105729,-85.249454,-3034.000000,-5123.000000,5954.014192
86369.895771,7614.960809,-85.761647,-3043.000000,-5121.000000,5956.885931
86379.895046,7626.154090,-85.464103,-3037.000000,-5125.000000,5957.263969
86389.894322,7593.694869,-85.503728,-3036.000000,-5131.000000,5961.917225
86399.893597,7606.332639,-85.581478,-3036.000000,-5143.000000,5972.247902
86409.892872,7592.397556,-85.520267,-3038.000000,-5131.000000,5962.935938
86419.892147,7594.360256,-85.432167,-3035.000000,-5141.000000,5970.017253
86429.891422,7613.654115,-85.541784,-3030.000000,-5134.000000,5961.447475
86439.890698,7610.722342,-85.566312,-3040.000000,-5129.000000,5962.234564
86449.889973,7607.314011,-85.285509,-3029.000000,-5141.000000,5966.969247
86459.889248,7616.461131,-85.660014,-3039.000000,-5132.000000,5964.305911
86469.888523,7625.436904,-85.614230,-3037.000000,-5135.000000,5965.869090
86479.887798,7682.207954,-85.188993,-3031.000000,-5130.000000,5958.511643
86489.887074,7608.285485,-85.449309,-3030.000000,-5143.000000,5969.200030
86499.886349,7583.616124,-85.696349,-3044.000000,-5139.000000,5972.876778
86509.885624,7581.720254,-85.531954,-3030.000000,-5149.000000,5974.370343
86519.884899,7609.987200,-85.711964,-3033.000000,-5145.000000,5972.446232
86529.884174,7587.128964,-85.509511,-3032.000000,-5147.000000,5973.661607
86539.883450,7610.345036,-85.678386,-3036.000000,-5147.000000,5975.692847
86549.882725,7601.947641,-85.561982,-3036.000000,-5147.000000,5975.692847
86559.882000,7586.559078,-85.510413,-3038.000000,-5154.000000,5982.738503
86569.881275,7604.664925,-85.631576,-3035.000000,-5141.000000,5970.017253
86579.880551,7616.784921,-85.605042,-3033.000000,-5147.000000,5974.169231
86589.879826,7603.658954,-85.600776,-3026.000000,-5149.000000,5972.342673
86599.879101,7594.863748,-85.463809,-3030.000000,-5157.000000,5981.266505
86609.878376,7605.733272,-85.731594,-3036.000000,-5153.000000,5980.861560
86619.877651,7604.710709,-85.444381,-3030.000000,-5158.000000,5982.128718
86629.876927,7601.640354,-85.578885,-3031.000000,-5152.000000,5977.463091
86639.876202,7593.527508,-85.595078,-3030.000000,-5150.000000,5975.232213
86649.875477,7575.953945,-85.533920,-3032.000000,-5159.000000,5984.004094
86659.874752,7596.410024,-85.481777,-3031.000000,-5155.000000,5980.048996
86669.874027,7568.062003,-85.645268,-3039.000000,-5158.000000,5986.692325
86679.873303,7598.969991,-85.385692,-3027.000000,-5165.000000,5986.647977
86689.872578,7582.966445,-85.503798,-3026.000000,-5162.000000,5983.554128
86699.871853,7575.086840,-85.606138,-3026.000000,-5161.000000,5982.691451
86709.871128,7567.132894,-85.403986,-3031.000000,-5160.000000,5984.359698
86719.870403,7579.988030,-85.631096,-3032.000000,-5163.000000,5987.452964
86729.869679,7579.310396,-85.531985,-3030.000000,-5163.000000,5986.440428
86739.868954,7581.586075,-85.692944,-3036.000000,-5171.000000,5996.376989
86749.868229,7578.223481,-85.695018,-3038.000000,-5167.000000,5993.941358
86759.867504,7586.549907,-85.587779,-3025.000000,-5167.000000,5987.362859
86769.866779,7570.959921,-85.681817,-3034.000000,-5166.000000,5991.052662
86779.866055,7565.325445,-85.678939,-3036.000000,-5170.000000,5995.514657
86789.865330,7570.605703,-85.652195,-3031.000000,-5174.000000,5996.435358
86799.864605,7581.599562,-85.735396,-3027.000000,-5174.000000,5994.414484
86809.863880,7557.923624,-85.572119,-3036.000000,-5175.000000,5999.826747
86819.863155,7575.331488,-85.680399,-3025.000000,-5175.000000,5994.268095
86829.862431,7566.489726,-85.508345,-3033.000000,-5173.000000,5996.583861
86839.861706,7554.339691,-85.689928,-3029.000000,-5176.000000,5997.150740
86849.860981,7566.636196,-85.466627,-3022.000000,-5187.000000,6003.120272
86859.860256,7580.054830,-85.717496,-3026.000000,-5176.000000,5995.636080
86869.859532,7552.006585,-85.577774,-3026.000000,-5184.000000,6002.543794
86879.858807,7555.831599,-85.537203,-3027.000000,-5184.000000,6003.047976
86889.858082,7546.655896,-85.548743,-3026.000000,-5183.000000,6001.680181
86899.857357,7540.228261,-85.627315,-3029.000000,-5189.000000,6008.374323
86909.856632,7560.893454,-85.707170,-3027.000000,-5183.000000,6002.184436
86919.855908,7565.706755,-85.676198,-3028.000000,-5188.000000,6007.006576
86929.855183,7566.909481,-85.500978,-3025.000000,-5185.000000,6002.903464
86939.854458,7575.883408,-85.728368,-3022.000000,-5184.000000,6000.528310
86949.853733,7546.124432,-85.540687,-3025.000000,-5190.000000,6007.222736
86959.853008,7543.322341,-85.539322,-3026.000000,-5192.000000,6009.454218
86969.852284,7563.586818,-85.379296,-3022.000000,-5188.000000,6003.984344
86979.851559,7559.228877,-85.420742,-3027.000000,-5195.000000,6012.549709
86989.850834,7540.503775,-85.477318,-3022.000000,-5191.000000,6006.576812
86999.850109,7551.472415,-85.621350,-3023.000000,-5194.000000,6009.672620
87009.849384,7557.648243,-85.744342,-3025.000000,-5189.000000,6006.358797
87019.848660,7549.754712,-85.624793,-3024.000000,-5195.000000,6011.039927
87029.847935,7559.595969,-85.315557,-3023.000000,-5207.000000,6020.911725
