Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
19999.987811,36797.766983,-88.463765,-1202.000000,-298.000000,1238.389276
20009.987086,36674.654399,-88.450428,-1206.000000,-298.000000,1242.272112
20019.986361,36834.413720,-88.760707,-1201.000000,-294.000000,1236.461483
20029.985636,36559.010246,-88.540862,-1209.000000,-297.000000,1244.945782
20039.984912,36574.776801,-88.204576,-1208.000000,-304.000000,1245.664481
20049.984187,36439.303056,-88.055326,-1208.000000,-303.000000,1245.420812
20059.983462,36662.962102,-88.720366,-1209.000000,-295.000000,1244.470168
20069.982737,36663.447414,-88.530537,-1208.000000,-299.000000,1244.453695
20079.982013,36562.257226,-88.650759,-1212.000000,-296.000000,1247.621738
20089.981288,36381.025105,-88.750773,-1216.000000,-294.000000,1251.036370
20099.980563,36512.632255,-88.587367,-1212.000000,-299.000000,1248.336894
20109.979838,36792.618728,-88.385332,-1203.000000,-301.000000,1240.084675
20119.979113,36557.475939,-88.253789,-1210.000000,-307.000000,1248.338496
20129.978389,36656.135722,-88.616295,-1210.000000,-296.000000,1245.678931
20139.977664,36649.251127,-88.441187,-1208.000000,-301.000000,1244.935741
20149.976939,36599.999272,-88.710493,-1211.000000,-297.000000,1246.888126
20159.976214,36338.808993,-88.387771,-1218.000000,-306.000000,1255.850310
20169.975489,36572.690297,-88.734441,-1212.000000,-298.000000,1248.097753
20179.974765,36428.777180,-88.633494,-1215.000000,-300.000000,1251.489113
20189.974040,36448.766000,-88.435253,-1212.000000,-304.000000,1249.543917
20199.973315,36553.334202,-88.449910,-1210.000000,-299.000000,1246.395202
20209.972590,36522.104091,-88.598736,-1213.000000,-300.000000,1249.547518
20219.971865,36659.080822,-88.569504,-1212.000000,-306.000000,1250.032000
20229.971141,36324.915943,-88.615943,-1221.000000,-300.000000,1257.314996
20239.970416,36350.654910,-88.613967,-1220.000000,-305.000000,1257.547216
20249.969691,36353.963999,-88.489626,-1218.000000,-305.000000,1255.607025
20259.968966,36277.270834,-88.188434,-1223.000000,-307.000000,1260.943298
20269.968241,36330.221013,-88.550614,-1223.000000,-304.000000,1260.216251
20279.967517,36215.425153,-88.311716,-1223.000000,-310.000000,1261.677059
20289.966792,36318.792174,-88.644441,-1220.000000,-302.000000,1256.822979
20299.966067,36034.963844,-88.536430,-1229.000000,-308.000000,1267.006314
20309.965342,36198.559720,-88.502529,-1222.000000,-306.000000,1259.730130
20319.964617,36313.006582,-88.613544,-1220.000000,-304.000000,1257.305054
20329.963893,36189.131731,-88.277271,-1225.000000,-311.000000,1263.861543
20339.963168,36273.632921,-88.503698,-1222.000000,-308.000000,1260.217442
20349.962443,35969.353330,-88.173827,-1228.000000,-315.000000,1267.757469
20359.961718,35980.501053,-88.672628,-1225.000000,-308.000000,1263.126676
20369.960994,36142.090734,-88.489059,-1225.000000,-312.000000,1264.107986
20379.960269,36061.803498,-88.265895,-1228.000000,-311.000000,1266.769513
20389.959544,36196.156618,-88.206840,-1223.000000,-315.000000,1262.914882
20399.958819,36010.582791,-88.177183,-1228.000000,-312.000000,1267.015391
20409.958094,35975.883048,-88.482730,-1232.000000,-311.000000,1270.647473
20419.957370,36097.287915,-88.404698,-1230.000000,-313.000000,1269.200142
20429.956645,36023.412634,-88.476174,-1229.000000,-312.000000,1267.984621
20439.955920,36361.626753,-88.579400,-1222.000000,-307.000000,1259.973412
20449.955195,36017.985986,-88.632345,-1230.000000,-310.000000,1268.463638
20459.954470,35983.544800,-88.354281,-1231.000000,-315.000000,1270.663606
20469.953746,35818.851598,-88.440175,-1236.000000,-308.000000,1273.797472
20479.953021,36163.878013,-88.502236,-1227.000000,-309.000000,1265.310239
20489.952296,35987.362601,-88.449094,-1234.000000,-313.000000,1273.076981
20499.951571,35915.330709,-88.474954,-1234.000000,-313.000000,1273.076981
20509.950846,35965.678179,-88.284718,-1230.000000,-314.000000,1269.447124
20519.950122,35866.399106,-88.526742,-1236.000000,-311.000000,1274.526186
20529.949397,35944.307027,-88.173827,-1234.000000,-318.000000,1274.315503
20539.948672,35783.483442,-88.169512,-1233.000000,-318.000000,1273.347164
20549.947947,35682.979306,-88.886794,-1239.000000,-306.000000,1276.227644
20559.947222,36327.487228,-88.283211,-1215.000000,-316.000000,1255.420647
20569.946498,36060.673998,-88.909023,-1230.000000,-305.000000,1267.250962
20579.945773,35699.210042,-88.466088,-1240.000000,-319.000000,1280.375336
20589.945048,35766.710415,-88.590088,-1237.000000,-317.000000,1276.972200
20599.944323,35825.390540,-88.450607,-1237.000000,-313.000000,1275.985110
