Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
4999.981329,159062.401839,-89.045505,-289.000000,-19.000000,289.623894
5009.980604,158709.152277,-89.866436,-289.000000,-14.000000,289.338902
5019.979879,158001.221591,-88.832755,-290.000000,-19.000000,290.621747
5029.979154,156755.984661,-88.802353,-292.000000,-19.000000,292.617498
5039.978430,152977.551750,-90.320987,-299.000000,-10.000000,299.167177
5049.977705,152545.134295,-89.251316,-299.000000,-15.000000,299.376018
5059.976980,150771.872677,-89.995336,-303.000000,-10.000000,303.164972
5069.976255,151290.483812,-90.250413,-302.000000,-8.000000,302.105942
5079.975531,146826.607107,-89.256432,-311.000000,-13.000000,311.271586
5089.974806,145003.484027,-89.655029,-315.000000,-10.000000,315.158690
5099.974081,143450.733108,-89.195827,-318.000000,-12.000000,318.226335
5109.973356,140512.546409,-89.181335,-325.000000,-11.000000,325.186101
5119.972631,141062.831925,-88.695198,-322.000000,-12.000000,322.223525
5129.971907,139010.844702,-88.154221,-329.000000,-15.000000,329.341768
5139.971182,135677.551587,-87.818023,-337.000000,-17.000000,337.428511
5149.970457,137132.093421,-88.642564,-334.000000,-11.000000,334.181089
5159.969732,134639.553579,-86.708713,-340.000000,-22.000000,340.711021
5169.969007,135664.570116,-87.244846,-338.000000,-18.000000,338.478951
5179.968283,132554.598449,-87.363085,-346.000000,-17.000000,346.417378
5189.967558,133325.905331,-87.013363,-345.000000,-18.000000,345.469246
5199.966833,134670.156777,-85.872913,-343.000000,-23.000000,343.770272
5209.966108,131694.219184,-85.902428,-350.000000,-24.000000,350.821892
5219.965383,129646.041177,-85.037512,-356.000000,-28.000000,357.099426
5229.964659,129818.200701,-84.616968,-356.000000,-31.000000,357.347170
5239.963934,129230.156974,-84.587055,-358.000000,-31.000000,359.339672
5249.963209,130749.789652,-84.297237,-353.000000,-32.000000,354.447457
5259.962484,126597.849870,-84.536453,-367.000000,-31.000000,368.306937
5269.961759,129836.545955,-83.072460,-357.000000,-39.000000,359.123934
5279.961035,128596.122132,-83.647400,-363.000000,-36.000000,364.780756
5289.960310,128715.473980,-82.091728,-363.000000,-46.000000,365.902993
5299.959585,128226.006041,-82.961931,-365.000000,-41.000000,367.295521
5309.958860,130120.480491,-82.289907,-360.000000,-44.000000,362.678921
5319.958135,129467.953836,-80.906724,-361.000000,-53.000000,364.869840
5329.957411,125985.083451,-81.928225,-373.000000,-48.000000,376.075790
5339.956686,128089.261259,-81.356841,-368.000000,-50.000000,371.381206
5349.955961,125175.410494,-80.817203,-377.000000,-56.000000,381.136459
5359.955236,127179.038246,-80.325171,-371.000000,-58.000000,375.506325
5369.954512,128047.914563,-78.762473,-368.000000,-69.000000,374.412874
5379.953787,126732.414616,-79.432509,-374.000000,-66.000000,379.778883
5389.953062,128053.320333,-79.626424,-370.000000,-64.000000,375.494341
5399.952337,127406.140268,-78.068738,-371.000000,-75.000000,378.504954
5409.951612,127254.668134,-78.174636,-372.000000,-76.000000,379.684079
5419.950888,126325.197275,-78.072754,-376.000000,-76.000000,383.603962
5429.950163,128922.405959,-77.457901,-368.000000,-80.000000,376.595273
5439.949438,129184.385833,-78.899375,-370.000000,-70.000000,376.563408
5449.948713,128836.180506,-77.767462,-369.000000,-80.000000,377.572510
5459.947988,127935.792278,-76.804117,-370.000000,-86.000000,379.863133
5469.947264,130026.002274,-78.646067,-368.000000,-75.000000,375.564908
5479.946539,133930.051740,-77.304088,-356.000000,-82.000000,365.321776
5489.945814,129147.820961,-76.824215,-369.000000,-89.000000,379.581348
5499.945089,130743.424114,-76.366929,-363.000000,-91.000000,374.232548
5509.944364,136858.232180,-77.736340,-350.000000,-81.000000,359.250609
5519.943640,129573.795273,-76.877940,-368.000000,-91.000000,379.084423
5529.942915,131248.655184,-76.357491,-363.000000,-94.000000,374.973332
5539.942190,131210.609500,-76.506347,-363.000000,-93.000000,374.723898
5549.941465,137219.642168,-76.382287,-348.000000,-91.000000,359.701265
5559.940740,136839.168686,-75.738116,-347.000000,-96.000000,360.034721
5569.940016,134293.025265,-76.534311,-355.000000,-94.000000,367.234258
5579.939291,136476.040142,-77.108208,-350.000000,-90.000000,361.386220
5589.938566,135826.942377,-76.987645,-352.000000,-92.000000,363.824133
5599.937841,138261.264651,-76.832411,-344.000000,-92.000000,356.089876
5609.937117,137424.368806,-76.869887,-346.000000,-93.000000,358.280616
5619.936392,141696.440857,-77.081530,-336.000000,-90.000000,347.844793
5629.935667,143108.311199,-76.909868,-332.000000,-89.000000,343.722272
5639.934942,138042.377309,-76.617886,-343.000000,-97.000000,356.451960
5649.934217,141987.387032,-77.368614,-335.000000,-90.000000,346.878941
5659.933493,140276.496160,-76.779798,-337.000000,-95.000000,350.134260
5669.932768,143949.699131,-78.027510,-330.000000,-87.000000,341.275548
5679.932043,142644.330642,-78.103367,-333.000000,-88.000000,344.431416
5689.931318,143231.583484,-78.603138,-332.000000,-85.000000,342.708331
5699.930593,142058.758915,-78.585182,-334.000000,-86.000000,344.894187
5709.929869,143249.124630,-78.757215,-330.000000,-85.000000,340.771184
5719.929144,147682.156084,-79.485335,-321.000000,-79.000000,330.578281
5729.928419,145345.277822,-79.412955,-326.000000,-81.000000,335.912191
5739.927694,143388.397322,-79.163912,-329.000000,-84.000000,339.554119
5749.926969,143242.510073,-80.669115,-331.000000,-76.000000,339.613015
5759.926245,146501.623275,-81.501037,-323.000000,-70.000000,330.498109
5769.925520,145862.911019,-81.539051,-324.000000,-71.000000,331.688107
5779.924795,144346.150390,-80.502095,-326.000000,-76.000000,334.741691
5789.924070,143533.587561,-81.645152,-328.000000,-72.000000,335.809470
5799.923345,149522.016205,-82.022059,-315.000000,-67.000000,322.046580
5809.922621,148114.209242,-82.891657,-318.000000,-63.000000,324.180505
5819.921896,147127.182370,-84.694795,-322.000000,-53.000000,326.332652
5829.921171,145495.622938,-83.107853,-322.000000,-63.000000,328.105166
5839.920446,146051.378485,-83.651159,-321.000000,-60.000000,326.559336
5849.919721,145771.578389,-83.952554,-321.000000,-58.000000,326.197793
5859.918997,144842.323755,-84.247258,-323.000000,-57.000000,327.990854
5869.918272,145865.090768,-84.827394,-321.000000,-53.000000,325.345970
5879.917547,144442.814277,-84.722052,-323.000000,-55.000000,327.649203
5889.916822,146326.879497,-85.547959,-319.000000,-49.000000,322.741383
5899.916098,143689.157326,-85.286792,-324.000000,-51.000000,327.989329
5909.915373,140764.247835,-85.973216,-330.000000,-48.000000,333.472638
5919.914648,141241.771147,-87.394615,-330.000000,-39.000000,332.296554
5929.913923,138569.905952,-87.910323,-335.000000,-37.000000,337.037090
5939.913198,139025.714484,-87.548670,-334.000000,-39.000000,336.269237
5949.912474,137050.050754,-87.295311,-338.000000,-40.000000,340.358634
5959.911749,138193.405708,-88.600264,-335.000000,-32.000000,336.524888
5969.911024,138093.470356,-88.145952,-335.000000,-34.000000,336.720953
5979.910299,134719.395423,-88.171933,-342.000000,-35.000000,343.786271
5989.909574,133068.403923,-88.951651,-346.000000,-30.000000,347.298143
5999.908850,135208.595676,-89.209026,-341.000000,-28.000000,342.147629
6009.908125,133091.115744,-89.162487,-345.000000,-28.000000,346.134367
6019.907400,131393.490926,-88.939447,-349.000000,-29.000000,350.202798
6029.906675,134836.840505,-89.480144,-340.000000,-24.000000,340.846006
6039.905950,129943.917651,-89.965388,-353.000000,-23.000000,353.748498
6049.905226,129724.668886,-90.326904,-353.000000,-19.000000,353.510962
6059.904501,127624.768447,-89.839015,-359.000000,-22.000000,359.673463
6069.903776,127659.287628,-90.418977,-358.000000,-18.000000,358.452228
