Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
69999.988586,9710.510263,-85.918731,-3108.000000,-3502.000000,4682.271671
70009.987861,9725.731339,-85.876003,-3105.000000,-3504.000000,4681.777547
70019.987136,9706.876489,-86.022479,-3110.000000,-3507.000000,4687.339224
70029.986411,9707.863912,-85.877865,-3106.000000,-3510.000000,4686.932472
70039.985687,9727.505666,-85.912894,-3106.000000,-3511.000000,4687.681410
70049.984962,9691.689444,-85.994538,-3109.000000,-3504.000000,4684.431342
70059.984237,9721.929818,-85.891602,-3102.000000,-3509.000000,4683.533388
70069.983512,9699.779995,-85.974578,-3109.000000,-3517.000000,4694.163397
70079.982787,9695.500482,-85.914068,-3107.000000,-3517.000000,4692.839013
70089.982063,9707.301659,-85.896909,-3107.000000,-3514.000000,4690.591114
70099.981338,9724.365800,-85.967356,-3110.000000,-3514.000000,4692.578822
70109.980613,9723.622401,-85.969019,-3110.000000,-3519.000000,4696.324201
70119.979888,9714.586121,-85.842743,-3111.000000,-3515.000000,4693.990413
70129.979163,9647.533571,-85.912830,-3113.000000,-3529.000000,4705.805988
70139.978439,9690.856766,-85.889829,-3107.000000,-3520.000000,4695.087752
70149.977714,9690.992347,-85.876909,-3111.000000,-3521.000000,4698.485075
70159.976989,9712.568676,-85.984453,-3110.000000,-3517.000000,4694.825769
70169.976264,9684.814043,-85.773852,-3107.000000,-3524.000000,4698.087377
70179.975539,9682.951422,-85.903007,-3110.000000,-3527.000000,4702.321661
70189.974815,9664.062211,-85.866055,-3110.000000,-3521.000000,4697.823006
70199.974090,9688.654142,-85.984483,-3108.000000,-3525.000000,4699.498803
70209.973365,9677.126202,-85.834452,-3108.000000,-3528.000000,4701.749462
70219.972640,9644.980970,-85.907781,-3109.000000,-3525.000000,4700.160210
70229.971915,9694.494516,-86.052927,-3110.000000,-3524.000000,4700.071914
70239.971191,9701.237774,-86.090774,-3105.000000,-3524.000000,4696.764950
70249.970466,9632.501536,-85.856483,-3105.000000,-3532.000000,4702.770354
70259.969741,9674.463926,-85.953628,-3111.000000,-3527.000000,4702.983096
70269.969016,9668.235135,-86.075680,-3115.000000,-3532.000000,4709.378834
70279.968292,9666.751709,-86.097949,-3112.000000,-3531.000000,4706.644771
70289.967567,9684.954633,-85.886621,-3108.000000,-3532.000000,4704.751641
