Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
94999.988973,6623.324084,-86.357047,-2994.000000,-6135.000000,6826.584871
95009.988248,6632.248149,-86.412380,-2995.000000,-6138.000000,6829.719540
95019.987524,6629.667035,-86.322644,-2987.000000,-6138.000000,6826.215130
95029.986799,6620.217090,-86.189507,-2985.000000,-6140.000000,6827.138859
95039.986074,6616.812953,-86.446495,-2999.000000,-6143.000000,6835.967379
95049.985349,6633.077743,-86.378539,-2991.000000,-6139.000000,6828.865352
95059.984624,6619.783994,-86.393749,-2992.000000,-6143.000000,6832.899311
95069.983900,6597.088566,-86.215660,-2985.000000,-6145.000000,6831.635968
95079.983175,6625.319883,-86.411897,-2991.000000,-6144.000000,6833.360593
95089.982450,6633.934094,-86.443597,-2983.000000,-6141.000000,6827.164126
95099.981725,6641.905433,-86.358674,-2984.000000,-6146.000000,6832.098653
95109.981000,6643.148912,-86.503132,-2991.000000,-6151.000000,6839.655108
95119.980276,6626.168522,-86.396817,-2989.000000,-6144.000000,6832.485419
95129.979551,6613.261237,-86.367118,-2985.000000,-6150.000000,6836.133776
95139.978826,6638.908063,-86.392716,-2989.000000,-6147.000000,6835.183246
95149.978101,6609.832230,-86.389947,-2989.000000,-6152.000000,6839.680183
95159.977376,6616.165423,-86.364054,-2990.000000,-6155.000000,6842.815575
95169.976652,6615.297978,-86.271537,-2988.000000,-6154.000000,6841.042318
95179.975927,6616.122484,-86.406934,-2980.000000,-6159.000000,6842.052397
95189.975202,6612.282384,-86.367197,-2985.000000,-6158.000000,6843.331718
95199.974477,6617.808451,-86.217716,-2974.000000,-6154.000000,6834.939063
95209.973752,6621.724445,-86.313692,-2975.000000,-6152.000000,6833.573662
95219.973028,6622.540477,-86.101888,-2967.000000,-6149.000000,6827.392621
95229.972303,6611.513831,-86.282744,-2963.000000,-6148.000000,6824.754428
95239.971578,6635.335389,-86.047840,-2955.000000,-6147.000000,6820.383714
95249.970853,6645.221739,-86.154322,-2954.000000,-6146.000000,6819.049201
95259.970129,6605.192349,-86.712522,-3032.000000,-6154.000000,6860.374625
95269.969404,6597.170427,-86.921261,-3051.000000,-6150.000000,6865.209465
95279.968679,6585.325566,-87.133196,-3065.000000,-6149.000000,6870.547722
95289.967954,6573.237486,-86.925976,-3063.000000,-6165.000000,6883.980970
95299.967229,6625.881777,-85.820247,-2913.000000,-6173.000000,6825.796510
95309.966505,6624.637562,-85.903421,-2922.000000,-6177.000000,6833.257861
95319.965780,6633.996450,-85.762619,-2982.000000,-6160.000000,6843.823785
95329.965055,6632.056784,-85.798722,-2914.000000,-6183.000000,6835.267734
95339.964330,6643.513799,-85.924364,-2922.000000,-6173.000000,6829.642231
95349.963605,6637.536522,-86.239130,-2951.000000,-6169.000000,6838.491208
95359.962881,6597.187776,-86.515124,-3014.000000,-6179.000000,6874.899054
95369.962156,6628.386735,-86.150591,-2946.000000,-6175.000000,6841.749849
95379.961431,6614.704828,-86.163843,-2954.000000,-6180.000000,6849.709191
95389.960706,6606.453694,-86.438725,-2994.000000,-6181.000000,6867.954353
95399.959981,6614.809520,-86.209810,-2966.000000,-6178.000000,6853.089814
95409.959257,6624.738932,-86.274716,-2961.000000,-6172.000000,6845.517146
95419.958532,6623.642103,-86.382351,-2966.000000,-6167.000000,6843.175067
95429.957807,6636.213391,-86.143246,-2970.000000,-6170.000000,6847.612723
95439.957082,6629.935781,-86.276321,-2973.000000,-6168.000000,6847.112749
95449.956357,6603.965239,-86.426072,-2980.000000,-6176.000000,6857.359258
95459.955633,6611.642738,-86.435335,-2970.000000,-6175.000000,6852.118286
95469.954908,6606.949510,-86.470482,-2983.000000,-6178.000000,6860.464489
95479.954183,6630.737453,-86.390889,-2977.000000,-6175.000000,6855.155286
95489.953458,6639.170361,-86.346003,-2975.000000,-6177.000000,6856.088827
95499.952734,6632.877236,-86.570889,-2980.000000,-6184.000000,6864.565245
95509.952009,6614.150706,-86.458290,-2978.000000,-6179.000000,6859.192737
95519.951284,6605.539741,-86.399694,-2976.000000,-6183.000000,6861.928665
95529.950559,6612.381847,-86.432367,-2976.000000,-6182.000000,6861.027620
95539.949834,6605.564742,-86.469689,-2976.000000,-6186.000000,6864.631964
95549.949110,6580.401457,-86.367664,-2971.000000,-6186.000000,6862.465810
95559.948385,6609.870276,-86.528733,-2980.000000,-6186.000000,6866.367016
95569.947660,6607.207931,-86.429307,-2978.000000,-6187.000000,6866.400294
95579.946935,6622.914859,-86.428046,-2977.000000,-6187.000000,6865.966647
95589.946210,6607.620561,-86.473057,-2975.000000,-6191.000000,6868.704827
95599.945486,6602.964251,-86.458838,-2976.000000,-6189.000000,6867.335509
