Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
9999.993905,75759.444300,-88.221711,-602.000000,-82.000000,607.559051
10009.993181,76091.744900,-89.353640,-599.000000,-71.000000,603.193170
10019.992456,75487.736722,-89.028867,-604.000000,-75.000000,608.638645
10029.991731,75390.093899,-89.488681,-606.000000,-69.000000,609.915568
10039.991006,75388.950427,-90.020201,-606.000000,-64.000000,609.370167
10049.990281,75833.787279,-89.317584,-601.000000,-71.000000,605.179312
10059.989557,75982.373428,-88.959621,-600.000000,-74.000000,604.546111
10069.988832,74858.895219,-89.662047,-608.000000,-67.000000,611.680472
10079.988107,74343.970494,-88.266985,-611.000000,-83.000000,616.611709
10089.987382,74224.650768,-89.809156,-614.000000,-66.000000,617.537043
10099.986658,74744.525498,-88.634195,-607.000000,-78.000000,611.991013
10109.985933,73807.201296,-89.195553,-618.000000,-73.000000,622.296553
10119.985208,75363.944956,-88.919076,-603.000000,-75.000000,607.646279
10129.984483,74693.445405,-89.172465,-610.000000,-73.000000,614.352505
10139.983758,74340.890032,-89.459365,-612.000000,-69.000000,615.877423
10149.983034,73734.040722,-88.859382,-615.000000,-76.000000,619.678142
10159.982309,73106.923560,-88.920716,-621.000000,-76.000000,625.633279
10169.981584,74009.056117,-89.674560,-615.000000,-67.000000,618.638828
10179.980859,74020.631400,-89.146499,-613.000000,-72.000000,617.213901
10189.980134,74042.323704,-89.297342,-613.000000,-71.000000,617.098047
10199.979410,72588.880386,-89.341943,-626.000000,-70.000000,629.901580
10209.978685,73248.492937,-88.761062,-619.000000,-75.000000,623.527064
10219.977960,72153.552004,-89.497302,-628.000000,-70.000000,631.889231
10229.977235,71780.806862,-89.562081,-632.000000,-69.000000,635.755456
10239.976510,72806.568879,-88.730505,-622.000000,-79.000000,626.996810
10249.975786,71615.633804,-89.458311,-634.000000,-69.000000,637.743679
10259.975061,72153.111472,-88.954932,-628.000000,-74.000000,632.344843
10269.974336,71810.080659,-88.466805,-629.000000,-81.000000,634.193977
10279.973611,71576.067312,-88.436133,-633.000000,-81.000000,638.161422
10289.972886,71101.490553,-88.998067,-640.000000,-74.000000,644.263921
10299.972162,71733.918626,-89.206783,-632.000000,-71.000000,635.975628
10309.971437,71494.077554,-89.411414,-637.000000,-69.000000,640.726151
10319.970712,71702.629491,-88.034198,-632.000000,-84.000000,637.557841
10329.969987,71895.860341,-89.588308,-633.000000,-66.000000,636.431457
10339.969262,72570.929557,-88.220896,-626.000000,-81.000000,631.218663
10349.968538,71254.190686,-89.013368,-638.000000,-73.000000,642.162752
10359.967813,71569.130546,-88.626270,-636.000000,-77.000000,640.644207
10369.967088,72223.277887,-88.197163,-629.000000,-81.000000,634.193977
10379.966363,70726.487438,-89.210252,-643.000000,-72.000000,647.018547
10389.965639,70747.782070,-88.349581,-643.000000,-81.000000,648.081785
10399.964914,71940.600517,-87.498390,-631.000000,-91.000000,637.528039
10409.964189,71410.701295,-88.341122,-637.000000,-81.000000,642.129270
10419.963464,70001.829037,-88.691411,-651.000000,-78.000000,655.656160
10429.962739,71212.322865,-88.218039,-640.000000,-80.000000,644.980620
10439.962015,71733.104925,-87.997576,-631.000000,-85.000000,636.699301
10449.961290,69766.982675,-88.513147,-655.000000,-79.000000,659.746921
10459.960565,71477.257864,-87.587667,-636.000000,-88.000000,642.059187
10469.959840,70350.750467,-88.600995,-649.000000,-78.000000,653.670406
10479.959115,71103.425555,-88.052582,-642.000000,-84.000000,647.472007
10489.958391,70251.075187,-87.733013,-650.000000,-88.000000,655.929874
10499.957666,71344.519764,-87.074635,-639.000000,-94.000000,645.876923
10509.956941,71066.959319,-87.847729,-642.000000,-87.000000,647.868042
10519.956216,69904.802827,-88.062432,-653.000000,-86.000000,658.638748
10529.955491,70022.287256,-87.233659,-652.000000,-94.000000,658.741224
10539.954767,71063.600956,-88.502533,-643.000000,-79.000000,647.834855
10549.954042,70456.913676,-88.126525,-650.000000,-84.000000,655.405218
10559.953317,70820.746196,-87.703825,-646.000000,-89.000000,652.101986
10569.952592,70739.934892,-87.449597,-647.000000,-92.000000,653.508225
10579.951867,69873.409146,-88.103845,-656.000000,-87.000000,661.743908
10589.951143,69918.480878,-87.962508,-658.000000,-90.000000,664.126494
10599.950418,70542.855673,-87.180627,-649.000000,-96.000000,656.061735
10609.949693,70035.179921,-87.831241,-656.000000,-92.000000,662.419806
10619.948968,70933.001003,-87.547434,-646.000000,-92.000000,652.518199
10629.948243,70649.135924,-87.822098,-651.000000,-90.000000,657.191753
10639.947519,69598.000197,-88.167990,-660.000000,-88.000000,665.840822
10649.946794,70098.512306,-87.996733,-655.000000,-90.000000,661.154294
10659.946069,70605.089778,-87.822198,-650.000000,-92.000000,656.478484
10669.945344,70265.902900,-87.337242,-653.000000,-98.000000,660.312805
10679.944620,70076.776937,-87.624325,-656.000000,-93.000000,662.559431
10689.943895,70456.480897,-87.782901,-652.000000,-92.000000,658.458807
10699.943170,71130.118061,-86.937727,-645.000000,-102.000000,653.015314
10709.942445,70000.785574,-87.897034,-657.000000,-94.000000,663.690440
10719.941720,69785.281947,-88.092205,-658.000000,-92.000000,664.400482
10729.940996,70711.650783,-87.458571,-649.000000,-98.000000,656.357372
10739.940271,70091.447938,-88.028206,-655.000000,-93.000000,661.569346
10749.939546,70359.582977,-87.785617,-650.000000,-98.000000,657.346180
