Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
74999.969915,8925.236007,-85.988804,-3156.000000,-4001.000000,5095.913755
75009.969190,9046.264234,-86.009220,-3110.000000,-3946.000000,5024.242829
75019.968465,8926.272397,-85.809996,-3148.000000,-4016.000000,5102.760037
75029.967740,8946.535962,-85.749117,-3137.000000,-4005.000000,5087.316975
75039.967015,8953.443803,-85.633983,-3137.000000,-4009.000000,5090.466580
75049.966291,9029.957291,-85.899684,-3124.000000,-3955.000000,5039.980258
75059.965566,8962.702061,-86.100787,-3145.000000,-3983.000000,5074.969360
75069.964841,9009.600191,-85.826431,-3110.000000,-3972.000000,5044.688692
75079.964116,8974.107104,-85.996760,-3139.000000,-3984.000000,5072.038742
75089.963391,8914.755104,-85.769980,-3144.000000,-4023.000000,5105.806988
75099.962667,8979.100619,-86.014602,-3134.000000,-3970.000000,5057.949782
75109.961942,8901.314906,-85.716713,-3145.000000,-4032.000000,5113.516305
75119.961217,8996.153007,-85.938429,-3128.000000,-3967.000000,5051.878166
75129.960492,8927.607177,-85.939930,-3157.000000,-4003.000000,5098.103373
75139.959767,8962.998863,-86.331536,-3154.000000,-3996.000000,5090.749650
75149.959043,8985.742805,-86.013131,-3126.000000,-3972.000000,5054.568231
75159.958318,8896.952180,-85.912261,-3149.000000,-4033.000000,5116.765580
75169.957593,9022.148116,-85.790506,-3108.000000,-3974.000000,5045.031219
75179.956868,9022.000978,-85.945699,-3124.000000,-3966.000000,5048.616840
75189.956143,9012.629874,-85.809227,-3107.000000,-3982.000000,5050.720048
75199.955419,8991.885672,-85.974002,-3126.000000,-3977.000000,5058.498295
75209.954694,8919.483525,-85.904326,-3151.000000,-4024.000000,5110.907649
75219.953969,8947.417828,-85.880281,-3129.000000,-4012.000000,5087.905758
75229.953244,8939.697607,-85.663366,-3133.000000,-4018.000000,5095.096957
75239.952520,8967.499588,-85.781548,-3130.000000,-4020.000000,5094.830714
75249.951795,8903.412633,-85.826823,-3152.000000,-4025.000000,5112.311512
75259.951070,8888.981166,-86.110089,-3145.000000,-4019.000000,5103.272088
75269.950345,8983.805834,-85.947933,-3127.000000,-3982.000000,5063.047798
75279.949620,8873.723492,-85.790052,-3149.000000,-4045.000000,5126.229218
75289.948896,8940.861706,-85.748807,-3118.000000,-4006.000000,5076.412119
75299.948171,9000.783499,-85.799072,-3110.000000,-3993.000000,5061.239868
75309.947446,8916.636339,-85.660632,-3130.000000,-4033.000000,5105.094416
75319.946721,8905.415887,-85.734308,-3129.000000,-4028.000000,5100.531835
75329.945996,8900.239818,-85.567347,-3130.000000,-4035.000000,5106.674554
75339.945272,8850.523143,-85.862727,-3131.000000,-4044.000000,5114.400942
75349.944547,8877.915147,-85.885172,-3138.000000,-4042.000000,5117.109340
75359.943822,8989.052352,-86.017592,-3114.000000,-3980.000000,5053.453868
75369.943097,8940.493743,-86.121058,-3128.000000,-3990.000000,5069.958974
75379.942372,8837.665468,-85.661021,-3149.000000,-4047.000000,5127.807524
75389.941648,8888.044289,-85.784677,-3133.000000,-4038.000000,5110.883779
75399.940923,8986.906092,-86.169196,-3119.000000,-3988.000000,5062.835668
75409.940198,9001.476477,-86.089853,-3114.000000,-3981.000000,5054.241486
75419.939473,8938.549854,-86.085834,-3136.000000,-4004.000000,5085.913094
75429.938748,8977.735309,-85.919774,-3110.000000,-4006.000000,5071.502342
75439.938024,8994.362863,-85.925839,-3111.000000,-3983.000000,5053.969727
75449.937299,8885.442305,-86.101316,-3140.000000,-4026.000000,5105.710137
75459.936574,8972.952119,-85.913995,-3112.000000,-3998.000000,5066.413722
75469.935849,8923.980439,-85.912889,-3129.000000,-4020.000000,5094.216426
75479.935125,8924.598797,-85.713113,-3120.000000,-4031.000000,5097.387664
75489.934400,8891.956735,-86.223537,-3141.000000,-4016.000000,5098.444567
75499.933675,8932.911467,-85.754430,-3120.000000,-4025.000000,5092.644205
75509.932950,8937.325484,-86.101055,-3127.000000,-4003.000000,5079.580494
75519.932225,8868.514925,-85.918462,-3118.000000,-4032.000000,5096.954777
75529.931501,8889.932149,-85.803483,-3128.000000,-4041.000000,5110.192266
75539.930776,8970.463608,-85.972747,-3111.000000,-4006.000000,5072.115634
75549.930051,8902.013129,-86.037275,-3150.000000,-4034.000000,5118.169204
75559.929326,8943.929865,-85.917936,-3122.000000,-4016.000000,5086.761249
75569.928601,8939.579498,-85.742749,-3112.000000,-4017.000000,5081.420372
75579.927877,8848.347560,-85.966276,-3144.000000,-4045.000000,5123.159279
75589.927152,8837.127971,-85.757027,-3143.000000,-4073.000000,5144.684441
75599.926427,8827.199737,-85.893525,-3146.000000,-4064.000000,5139.398019
75609.925702,8893.553941,-85.772039,-3129.000000,-4052.000000,5119.506324
75619.924977,8889.820544,-85.889545,-3139.000000,-4042.000000,5117.722638
75629.924253,8859.044473,-86.045752,-3150.000000,-4052.000000,5132.368264
75639.923528,8917.109239,-85.744998,-3120.000000,-4027.000000,5094.225064
75649.922803,8874.672513,-85.840991,-3127.000000,-4024.000000,5096.146093
75659.922078,8877.849855,-85.860471,-3131.000000,-4043.000000,5113.610271
75669.921353,8870.208796,-85.861429,-3133.000000,-4057.000000,5125.908505
75679.920629,8882.037346,-86.046846,-3131.000000,-4046.000000,5115.982506
75689.919904,8893.873780,-85.582441,-3126.000000,-4063.000000,5126.387129
75699.919179,8858.267680,-85.937639,-3143.000000,-4053.000000,5128.865177
75709.918454,8920.833636,-85.980494,-3133.000000,-4044.000000,5115.625573
75719.917729,8893.108658,-85.879953,-3127.000000,-4035.000000,5104.836334
75729.917005,8880.862606,-85.859884,-3125.000000,-4036.000000,5104.402120
75739.916280,8854.517484,-86.068934,-3137.000000,-4057.000000,5128.354317
75749.915555,8862.425319,-86.099471,-3136.000000,-4057.000000,5127.742681
75759.914830,8882.425000,-85.973766,-3137.000000,-4040.000000,5114.916324
75769.914106,8862.422878,-85.780305,-3130.000000,-4065.000000,5130.411777
