Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
34999.994293,20756.235914,-87.500023,-2009.000000,-915.000000,2207.556568
35009.993568,20782.876095,-87.711891,-2005.000000,-913.000000,2203.087379
35019.992843,20669.415235,-87.386065,-2009.000000,-918.000000,2208.801711
35029.992118,20675.867731,-87.556681,-2011.000000,-914.000000,2208.962879
35039.991394,20623.521035,-87.744026,-2019.000000,-912.000000,2215.424339
35049.990669,20634.544432,-87.714886,-2015.000000,-917.000000,2213.845975
35059.989944,20630.262821,-87.528832,-2015.000000,-917.000000,2213.845975
35069.989219,20704.028085,-87.603920,-2011.000000,-918.000000,2210.620953
35079.988495,20770.333323,-87.404081,-2006.000000,-920.000000,2206.906432
35089.987770,20626.917967,-87.600785,-2016.000000,-926.000000,2218.497690
35099.987045,20591.722347,-87.448632,-2015.000000,-926.000000,2217.589006
35109.986320,20666.317156,-87.539973,-2009.000000,-924.000000,2211.302105
35119.985595,20615.675460,-87.531846,-2014.000000,-922.000000,2215.012415
35129.984871,20589.914245,-87.482223,-2018.000000,-925.000000,2219.898421
35139.984146,20685.746410,-87.748491,-2015.000000,-916.000000,2213.431951
35149.983421,20563.917663,-87.489382,-2016.000000,-928.000000,2219.333233
35159.982696,20669.576231,-87.644855,-2017.000000,-925.000000,2218.989410
35169.981971,20549.593438,-87.421498,-2019.000000,-922.000000,2219.559641
35179.981247,20560.871656,-87.344044,-2021.000000,-929.000000,2224.293596
35189.980522,20608.845322,-87.451236,-2020.000000,-930.000000,2223.803049
35199.979797,20613.172119,-87.475936,-2018.000000,-922.000000,2218.650040
35209.979072,20580.601249,-87.623531,-2021.000000,-925.000000,2222.625924
35219.978347,20594.275949,-87.454537,-2019.000000,-935.000000,2224.991236
35229.977623,20586.576180,-87.621201,-2018.000000,-927.000000,2220.732537
35239.976898,20634.127216,-87.418872,-2017.000000,-930.000000,2221.078342
35249.976173,20594.275949,-87.454537,-2019.000000,-935.000000,2224.991236
35259.975448,20643.539768,-87.504839,-2015.000000,-931.000000,2219.681509
35269.974723,20564.986999,-87.228429,-2021.000000,-933.000000,2225.967206
35279.973999,20521.422139,-87.534655,-2023.000000,-933.000000,2227.783203
35289.973274,20598.675071,-87.559604,-2018.000000,-931.000000,2222.405229
35299.972549,20561.642542,-87.661123,-2021.000000,-929.000000,2224.293596
35309.971824,20539.912191,-87.634989,-2025.000000,-931.000000,2228.763334
35319.971099,20561.986824,-87.244068,-2021.000000,-944.000000,2230.600143
35329.970375,20541.961893,-87.764207,-2029.000000,-931.000000,2232.398262
35339.969650,20533.268959,-87.914024,-2030.000000,-926.000000,2231.227465
35349.968925,20565.654621,-87.618030,-2022.000000,-935.000000,2227.713851
35359.968200,20504.251104,-87.547661,-2027.000000,-938.000000,2233.511361
35369.967476,20565.335893,-87.683129,-2023.000000,-935.000000,2228.621547
35379.966751,20561.839768,-87.521842,-2021.000000,-934.000000,2226.386534
35389.966026,20545.988135,-88.006772,-2030.000000,-929.000000,2232.474188
35399.965301,20514.523011,-87.805004,-2030.000000,-933.000000,2234.141670
35409.964576,20498.198284,-87.540883,-2025.000000,-943.000000,2233.802588
35419.963852,20498.198284,-87.540883,-2025.000000,-943.000000,2233.802588
35429.963127,20594.966301,-87.413590,-2025.000000,-939.000000,2232.116932
