Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
44999.988198,15935.862798,-88.552985,-11497.000000,-6781.000000,13347.770226
45009.987473,15952.941363,-88.557146,-11491.000000,-6776.000000,13340.062106
45019.986749,15926.231852,-88.554228,-11510.000000,-6785.000000,13361.000150
45029.986024,15921.817214,-88.518035,-11503.000000,-6794.000000,13359.545090
45039.985299,15920.313548,-88.559101,-11497.000000,-6792.000000,13353.361861
45049.984574,15923.431695,-88.521103,-11514.000000,-6793.000000,13368.509453
45059.983850,15875.102649,-88.578256,-11517.000000,-6816.000000,13382.792870
45069.983125,15912.538842,-88.556348,-11511.000000,-6802.000000,13370.502047
45079.982400,15914.923245,-88.536951,-11510.000000,-6802.000000,13369.641132
45089.981675,15879.296783,-88.529099,-11538.000000,-6813.000000,13399.343753
45099.980950,15907.230017,-88.552165,-11517.000000,-6817.000000,13383.302208
45109.980226,15896.546152,-88.431839,-11508.000000,-6825.000000,13379.637103
45119.979501,15898.164508,-88.486225,-11507.000000,-6828.000000,13380.307657
45129.978776,15889.230888,-88.541486,-11529.000000,-6818.000000,13394.139203
45139.978051,15891.209901,-88.570523,-11522.000000,-6817.000000,13387.605200
45149.977326,15889.164400,-88.515801,-11520.000000,-6826.000000,13390.469596
45159.976602,15864.837733,-88.543136,-11541.000000,-6828.000000,13409.558718
45169.975877,15885.395095,-88.449269,-11512.000000,-6835.000000,13388.180197
45179.975152,15894.471634,-88.567298,-11516.000000,-6828.000000,13388.048401
45189.974427,15863.462704,-88.510558,-11535.000000,-6841.000000,13411.021810
45199.973702,15864.505429,-88.483094,-11528.000000,-6846.000000,13407.553841
45209.972978,15845.949268,-88.572515,-11555.000000,-6842.000000,13428.737431
45219.972253,15832.320678,-88.495467,-11538.000000,-6860.000000,13423.302276
45229.971528,15825.817280,-88.555910,-11562.000000,-6845.000000,13436.289257
45239.970803,15836.828767,-88.481971,-11542.000000,-6861.000000,13427.251580
45249.970078,15864.070440,-88.498168,-11527.000000,-6849.000000,13408.226206
45259.969354,15808.314014,-88.516086,-11549.000000,-6869.000000,13437.356957
45269.968629,15858.412244,-88.474784,-11528.000000,-6868.000000,13418.800543
45279.967904,15830.449486,-88.475609,-11543.000000,-6862.000000,13428.622156
45289.967179,15840.285627,-88.499123,-11547.000000,-6874.000000,13438.195005
45299.966455,15822.414955,-88.486311,-11541.000000,-6872.000000,13432.016416
45309.965730,15808.846932,-88.423051,-11558.000000,-6897.000000,13459.419490
45319.965005,15828.851362,-88.517127,-11540.000000,-6863.000000,13426.554621
45329.964280,15817.063238,-88.538521,-11560.000000,-6867.000000,13445.790754
45339.963555,15816.889876,-88.532684,-11556.000000,-6886.000000,13452.067945
45349.962831,15823.776528,-88.523844,-11556.000000,-6879.000000,13448.486049
45359.962106,15801.642968,-88.511384,-11562.000000,-6882.000000,13455.176253
45369.961381,15843.143872,-88.467806,-11541.000000,-6885.000000,13438.672033
45379.960656,15809.732644,-88.430226,-11555.000000,-6904.000000,13460.432422
45389.959931,15805.238883,-88.439968,-11554.000000,-6886.000000,13450.349884
45399.959207,15793.660107,-88.508437,-11570.000000,-6904.000000,13473.311249
45409.958482,15794.895489,-88.506782,-11575.000000,-6898.000000,13474.532608
45419.957757,15781.756835,-88.503133,-11569.000000,-6916.000000,13478.605900
45429.957032,15793.971727,-88.487188,-11564.000000,-6917.000000,13474.827828
45439.956307,15770.952734,-88.537227,-11587.000000,-6914.000000,13493.033943
45449.955583,15792.213851,-88.442499,-11566.000000,-6921.000000,13478.597739
45459.954858,15791.051101,-88.587593,-11581.000000,-6907.000000,13484.294939
45469.954133,15779.981259,-88.526948,-11576.000000,-6918.000000,13485.640511
45479.953408,15768.318566,-88.464099,-11583.000000,-6933.000000,13499.347318
45489.952683,15763.065544,-88.421100,-11579.000000,-6932.000000,13495.401624
45499.951959,15783.145971,-88.529225,-11568.000000,-6916.000000,13477.747586
45509.951234,15768.701816,-88.507776,-11588.000000,-6924.000000,13499.019224
45519.950509,15748.765534,-88.476672,-11596.000000,-6936.000000,13512.043221
45529.949784,15750.083424,-88.444066,-11591.000000,-6945.000000,13512.376031
45539.949059,15721.299925,-88.451619,-11607.000000,-6962.000000,13534.839970
45549.948335,15771.511660,-88.484577,-11568.000000,-6936.000000,13488.021352
45559.947610,15751.884545,-88.472913,-11581.000000,-6947.000000,13504.827655
45569.946885,15750.194694,-88.471570,-11582.000000,-6951.000000,13507.743150
45579.946160,15747.806823,-88.447666,-11584.000000,-6951.000000,13509.458057
45589.945436,15721.100286,-88.594042,-11618.000000,-6951.000000,13538.623453
45599.944711,15709.929385,-88.549487,-11621.000000,-6959.000000,13545.306272
45609.943986,15697.893604,-88.492038,-11623.000000,-6973.000000,13554.219196
45619.943261,15727.131321,-88.457120,-11594.000000,-6973.000000,13529.359371
45629.942536,15694.269733,-88.480165,-11624.000000,-6986.000000,13561.768764
45639.941812,15730.854058,-88.497092,-11587.000000,-6969.000000,13521.299124
45649.941087,15742.078961,-88.558016,-11598.000000,-6955.000000,13523.521324
45659.940362,15695.110015,-88.516667,-11619.000000,-6972.000000,13550.274720
45669.939637,15713.896459,-88.442883,-11611.000000,-6982.000000,13548.566160
45679.938912,15705.500178,-88.484605,-11613.000000,-6989.000000,13553.888372
45689.938188,15720.000541,-88.556074,-11608.000000,-6968.000000,13538.784584
45699.937463,15706.080793,-88.545911,-11608.000000,-6979.000000,13544.449232
45709.936738,15702.276361,-88.482170,-11618.000000,-6994.000000,13560.750717
45719.936013,15687.950060,-88.502214,-11619.000000,-6999.000000,13564.186743
45729.935288,15702.602408,-88.500406,-11614.000000,-6990.000000,13555.260824
45739.934564,15685.016296,-88.508306,-11619.000000,-6996.000000,13562.639013
45749.933839,15687.558935,-88.508750,-11626.000000,-7001.000000,13571.215016
45759.933114,15651.793410,-88.511730,-11638.000000,-7013.000000,13587.686080
45769.932389,15665.206633,-88.512086,-11631.000000,-7010.000000,13580.142157
45779.931664,15662.541306,-88.502801,-11629.000000,-7007.000000,13576.880717
45789.930940,15659.880553,-88.538223,-11635.000000,-7013.000000,13585.116635
45799.930215,15657.765377,-88.475107,-11638.000000,-7021.000000,13591.816840
45809.929490,15658.236694,-88.561544,-11639.000000,-7012.000000,13588.026531
45819.928765,15653.254873,-88.489213,-11637.000000,-7023.000000,13591.993893
45829.928041,15640.366986,-88.551018,-11645.000000,-7022.000000,13598.327434
45839.927316,15634.697724,-88.549161,-11652.000000,-7025.000000,13605.871122
45849.926591,15639.442664,-88.529617,-11652.000000,-7030.000000,13608.453402
45859.925866,15635.293439,-88.547194,-11645.000000,-7037.000000,13606.079303
45869.925141,15631.748827,-88.491802,-11647.000000,-7044.000000,13611.412307
45879.924417,15636.378542,-88.520543,-11644.000000,-7039.000000,13606.258009
45889.923692,15622.733520,-88.536055,-11656.000000,-7045.000000,13619.631456
45899.922967,15631.257377,-88.547044,-11654.000000,-7039.000000,13614.816818
45909.922242,15621.422158,-88.528789,-11653.000000,-7050.000000,13619.651574
45919.921517,15610.483391,-88.543610,-11666.000000,-7052.000000,13631.810591
45929.920793,15589.501674,-88.520143,-11670.000000,-7057.000000,13637.820537
45939.920068,15599.529059,-88.508955,-11670.000000,-7061.000000,13639.890799
45949.919343,15611.512643,-88.575015,-11663.000000,-7048.000000,13627.174065
45959.918618,15591.602565,-88.476641,-11666.000000,-7068.000000,13640.094574
45969.917893,15612.108540,-88.555253,-11669.000000,-7058.000000,13637.482356
45979.917169,15594.521788,-88.529327,-11670.000000,-7068.000000,13643.515823
45989.916444,15583.412789,-88.519395,-11674.000000,-7078.000000,13652.119249
45999.915719,15587.770481,-88.504701,-11669.000000,-7076.000000,13646.806843
46009.914994,15585.719931,-88.533507,-11671.000000,-7074.000000,13647.480244
