Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
24999.969140,29072.924172,-88.925628,-7011.000000,-2151.000000,7333.547709
25009.968415,29107.500654,-88.711089,-6993.000000,-2173.000000,7322.839477
25019.967690,29097.649405,-89.039800,-7006.000000,-2140.000000,7325.546806
25029.966965,29093.011147,-88.831410,-7001.000000,-2161.000000,7326.931281
25039.966241,29046.426043,-88.835485,-7014.000000,-2164.000000,7340.237871
25049.965516,29016.627395,-88.852825,-7017.000000,-2164.000000,7343.104589
25059.964791,28992.195992,-88.940720,-7031.000000,-2160.000000,7355.308355
25069.964066,29022.872059,-88.959296,-7021.000000,-2157.000000,7344.868277
25079.963341,28938.436251,-88.896910,-7041.000000,-2158.000000,7364.281703
25089.962617,28935.144875,-88.952492,-7042.000000,-2166.000000,7367.585765
25099.961892,29024.853547,-88.838747,-7016.000000,-2170.000000,7343.919662
25109.961167,28959.453212,-88.932862,-7037.000000,-2165.000000,7362.512750
25119.960442,28927.378667,-88.877891,-7041.000000,-2179.000000,7370.462808
25129.959717,28970.514874,-88.900600,-7033.000000,-2173.000000,7361.047344
25139.958993,28977.319124,-88.889507,-7026.000000,-2177.000000,7355.542468
25149.958268,28888.358635,-88.968143,-7049.000000,-2174.000000,7376.630464
25159.957543,28887.138187,-88.940628,-7050.000000,-2171.000000,7376.702583
25169.956818,28836.927283,-88.880366,-7055.000000,-2187.000000,7386.202949
25179.956093,28899.608341,-88.823515,-7044.000000,-2191.000000,7376.883963
25189.955369,28866.001276,-88.914065,-7054.000000,-2184.000000,7384.359959
25199.954644,28879.139723,-88.840967,-7048.000000,-2192.000000,7381.000474
25209.953919,28897.180357,-88.889079,-7047.000000,-2188.000000,7378.858516
25219.953194,28794.166539,-88.975834,-7069.000000,-2185.000000,7398.985471
25229.952469,28790.508913,-89.008205,-7076.000000,-2183.000000,7405.083727
25239.951745,28815.383080,-88.933196,-7067.000000,-2192.000000,7399.145424
25249.951020,28785.195369,-88.868667,-7072.000000,-2199.000000,7405.996557
25259.950295,28786.708403,-88.905260,-7073.000000,-2196.000000,7406.061369
25269.949570,28840.833364,-88.930475,-7059.000000,-2192.000000,7391.504921
25279.948846,28836.109774,-88.802946,-7052.000000,-2208.000000,7389.585103
25289.948121,28761.950445,-88.884704,-7075.000000,-2202.000000,7409.752290
25299.947396,28732.067807,-89.066703,-7086.000000,-2185.000000,7415.228992
25309.946671,28719.111979,-88.819362,-7083.000000,-2215.000000,7421.260944
25319.945946,28743.426995,-88.914305,-7079.000000,-2203.000000,7413.868761
25329.945222,28702.344950,-88.915580,-7094.000000,-2211.000000,7430.569090
25339.944497,28639.206840,-88.895415,-7104.000000,-2215.000000,7441.306404
25349.943772,28673.950091,-88.926357,-7090.000000,-2210.000000,7426.452720
25359.943047,28725.492840,-88.897216,-7081.000000,-2213.000000,7418.755286
25369.942322,28702.651416,-88.916856,-7089.000000,-2214.000000,7426.689505
25379.941598,28645.102282,-88.874708,-7100.000000,-2222.000000,7439.575526
25389.940873,28653.857096,-88.915001,-7101.000000,-2218.000000,7439.336328
25399.940148,28652.350721,-88.818825,-7096.000000,-2230.000000,7438.152728
25409.939423,28579.602279,-88.929187,-7120.000000,-2222.000000,7458.665028
25419.938698,28585.342804,-88.980988,-7114.000000,-2215.000000,7450.853709
25429.937974,28567.016534,-88.977273,-7125.000000,-2217.000000,7461.951085
25439.937249,28589.415924,-88.943773,-7118.000000,-2226.000000,7457.948780
25449.936524,28511.356813,-88.947112,-7136.000000,-2230.000000,7476.322358
25459.935799,28580.973422,-88.930402,-7118.000000,-2225.000000,7457.650367
25469.935074,28628.090362,-88.820217,-7102.000000,-2235.000000,7445.376350
25479.934350,28560.306164,-88.961297,-7121.000000,-2226.000000,7460.812087
