Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
29999.981716,24176.762107,-88.713950,-8249.000000,-3100.000000,8812.264238
30009.980991,24107.799465,-88.851763,-8282.000000,-3089.000000,8839.312473
30019.980267,24163.674977,-88.911121,-8262.000000,-3081.000000,8817.777781
30029.979542,24131.418066,-88.760893,-8267.000000,-3101.000000,8829.467141
30039.978817,24107.029453,-88.822479,-8267.000000,-3095.000000,8827.361667
30049.978092,24069.010559,-88.918916,-8293.000000,-3090.000000,8849.968870
30059.977368,24062.983217,-88.842009,-8291.000000,-3098.000000,8850.891763
30069.976643,24140.797969,-88.820841,-8265.000000,-3095.000000,8825.488655
30079.975918,24130.181249,-88.808843,-8266.000000,-3100.000000,8828.179654
30089.975193,24128.747456,-88.837478,-8268.000000,-3098.000000,8829.350372
30099.974468,23998.076933,-88.913138,-8323.000000,-3104.000000,8882.969380
30109.973744,24061.598964,-88.889781,-8290.000000,-3099.000000,8850.305136
30119.973019,24068.842082,-88.773210,-8287.000000,-3117.000000,8853.816013
30129.972294,24002.848956,-88.886600,-8312.000000,-3111.000000,8875.114929
30139.971569,24059.403049,-88.843794,-8296.000000,-3110.000000,8859.780810
30149.970844,24045.092553,-88.842536,-8297.000000,-3110.000000,8860.717183
30159.970120,24056.972762,-88.809623,-8289.000000,-3121.000000,8857.096703
30169.969395,24038.620997,-88.696347,-8297.000000,-3138.000000,8870.583577
30179.968670,23967.873383,-88.848198,-8320.000000,-3125.000000,8887.520745
30189.967945,23963.706067,-88.914149,-8327.000000,-3116.000000,8890.915870
30199.967220,24016.113346,-88.825284,-8302.000000,-3124.000000,8870.320175
30209.966496,23990.914336,-88.868565,-8315.000000,-3123.000000,8882.136792
30219.965771,23983.916029,-88.922133,-8326.000000,-3128.000000,8894.192487
30229.965046,23922.568162,-88.724109,-8329.000000,-3147.000000,8903.698670
30239.964321,23972.613318,-88.788278,-8315.000000,-3137.000000,8887.068921
30249.963596,23965.752662,-88.855907,-8321.000000,-3132.000000,8890.920369
30259.962872,23904.304855,-88.816204,-8350.000000,-3148.000000,8923.699009
30269.962147,23939.965770,-88.802647,-8325.000000,-3147.000000,8899.956966
30279.961422,23895.402241,-88.774786,-8341.000000,-3155.000000,8917.752295
