Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
34999.994293,20560.631472,-88.400836,-9481.000000,-4182.000000,10362.359046
35009.993568,20614.278466,-88.309343,-9452.000000,-4184.000000,10336.641621
35019.992843,20607.549516,-88.416190,-9458.000000,-4179.000000,10340.106624
35029.992118,20582.328277,-88.382854,-9465.000000,-4185.000000,10348.934728
35039.991394,20515.198191,-88.442707,-9498.000000,-4191.000000,10381.545405
35049.990669,20568.636264,-88.366847,-9470.000000,-4195.000000,10357.554007
35059.989944,20609.718301,-88.348557,-9452.000000,-4192.000000,10339.882398
35069.989219,20468.800911,-88.419556,-9520.000000,-4209.000000,10408.942357
35079.988495,20667.449785,-88.332889,-9429.000000,-4183.000000,10315.208675
35089.987770,20517.161476,-88.398239,-9489.000000,-4207.000000,10379.786607
35099.987045,20492.542935,-88.397574,-9505.000000,-4210.000000,10395.630092
35109.986320,20540.178532,-88.405561,-9481.000000,-4208.000000,10372.879301
35119.985595,20488.619326,-88.392921,-9511.000000,-4214.000000,10402.736034
35129.984871,20505.980893,-88.330542,-9496.000000,-4223.000000,10392.677470
35139.984146,20476.721190,-88.357720,-9514.000000,-4220.000000,10407.910261
35149.983421,20545.827800,-88.389375,-9484.000000,-4212.000000,10377.244336
35159.982696,20593.122441,-88.300904,-9458.000000,-4217.000000,10355.522826
35169.981971,20425.111583,-88.464117,-9536.000000,-4238.000000,10435.321749
35179.981247,20441.304562,-88.426490,-9533.000000,-4225.000000,10427.306172
35189.980522,20507.490833,-88.365064,-9493.000000,-4226.000000,10391.156095
35199.979797,20521.662246,-88.324082,-9488.000000,-4230.000000,10388.216594
35209.979072,20456.828089,-88.382086,-9520.000000,-4236.000000,10419.889443
35219.978347,20498.024896,-88.399999,-9509.000000,-4227.000000,10406.181336
35229.977623,20500.133293,-88.365274,-9494.000000,-4232.000000,10394.511052
35239.976898,20500.675882,-88.349405,-9495.000000,-4230.000000,10394.610382
35249.976173,20490.370766,-88.376453,-9504.000000,-4230.000000,10402.832114
35259.975448,20438.475887,-88.367859,-9525.000000,-4249.000000,10429.747169
35269.974723,20435.100952,-88.388335,-9521.000000,-4253.000000,10427.725064
35279.973999,20400.072490,-88.369670,-9543.000000,-4259.000000,10450.259805
35289.973274,20521.263965,-88.404189,-9489.000000,-4235.000000,10391.166729
35299.972549,20444.982939,-88.409645,-9525.000000,-4243.000000,10427.304254
35309.971824,20512.365148,-88.333292,-9488.000000,-4244.000000,10393.925149
35319.971099,20455.119306,-88.342409,-9513.000000,-4252.000000,10420.013100
35329.970375,20388.256466,-88.399359,-9546.000000,-4261.000000,10453.814471
35339.969650,20421.955062,-88.387925,-9534.000000,-4256.000000,10440.818550
35349.968925,20446.710632,-88.346272,-9517.000000,-4260.000000,10426.930948
35359.968200,20463.692952,-88.363412,-9517.000000,-4263.000000,10428.156980
35369.967476,20387.338515,-88.421025,-9541.000000,-4262.000000,10449.656693
35379.966751,20367.923656,-88.380571,-9554.000000,-4273.000000,10466.013807
35389.966026,20313.700349,-88.382217,-9575.000000,-4284.000000,10489.674971
35399.965301,20377.440737,-88.433707,-9551.000000,-4269.000000,10461.642414
35409.964576,20412.852905,-88.383574,-9533.000000,-4270.000000,10445.620566
35419.963852,20410.605165,-88.387825,-9532.000000,-4272.000000,10445.525741
35429.963127,20396.074962,-88.394363,-9530.000000,-4276.000000,10445.337524
35439.962402,20373.964921,-88.385921,-9549.000000,-4280.000000,10464.310823
35449.961677,20263.140944,-88.401064,-9607.000000,-4301.000000,10525.827758
35459.960952,20362.435136,-88.451629,-9559.000000,-4283.000000,10474.663240
35469.960228,20359.771521,-88.365525,-9554.000000,-4291.000000,10473.375626
35479.959503,20378.336762,-88.287099,-9542.000000,-4291.000000,10462.430167
35489.958778,20300.975439,-88.438345,-9580.000000,-4298.000000,10499.962095
35499.958053,20323.685241,-88.432800,-9578.000000,-4299.000000,10498.546804
35509.957328,20320.342838,-88.395080,-9563.000000,-4301.000000,10485.684050
35519.956604,20294.146289,-88.421193,-9582.000000,-4300.000000,10502.605581
35529.955879,20302.681325,-88.414903,-9582.000000,-4304.000000,10504.243904
35539.955154,20303.354426,-88.479097,-9584.000000,-4300.000000,10504.430303
35549.954429,20279.732181,-88.387266,-9586.000000,-4318.000000,10513.634957
35559.953704,20256.247799,-88.448146,-9597.000000,-4315.000000,10522.434794
35569.952980,20293.119780,-88.435632,-9581.000000,-4307.000000,10504.561390
35579.952255,20309.665534,-88.398159,-9568.000000,-4312.000000,10494.759073
35589.951530,20219.691619,-88.515773,-9603.000000,-4318.000000,10529.137334
35599.950805,20247.899521,-88.446971,-9603.000000,-4324.000000,10531.599356
35609.950081,20258.271780,-88.402997,-9588.000000,-4322.000000,10517.101692
35619.949356,20179.518062,-88.472223,-9635.000000,-4339.000000,10566.936453
35629.948631,20244.858004,-88.400040,-9594.000000,-4330.000000,10525.860345
35639.947906,20236.725414,-88.407913,-9596.000000,-4335.000000,10529.740785
35649.947181,20266.315337,-88.447794,-9585.000000,-4322.000000,10514.366790
35659.946457,20233.223079,-88.412393,-9598.000000,-4335.000000,10531.563464
35669.945732,20234.518771,-88.380882,-9595.000000,-4340.000000,10530.889089
35679.945007,20226.842357,-88.466982,-9598.000000,-4334.000000,10531.151884
35689.944282,20214.352257,-88.395936,-9601.000000,-4344.000000,10538.004413
35699.943557,20263.083596,-88.417690,-9584.000000,-4337.000000,10519.630459
35709.942833,20153.578971,-88.379069,-9631.000000,-4360.000000,10571.932699
35719.942108,20199.231228,-88.429574,-9613.000000,-4344.000000,10548.938572
35729.941383,20140.851947,-88.504010,-9644.000000,-4351.000000,10580.072637
35739.940658,20215.429036,-88.404391,-9601.000000,-4347.000000,10539.241434
35749.939933,20180.833446,-88.452686,-9621.000000,-4351.000000,10559.111800
35759.939209,20138.225206,-88.451555,-9639.000000,-4358.000000,10578.397090
35769.938484,20190.030081,-88.453994,-9612.000000,-4351.000000,10550.912046
35779.937759,20153.994039,-88.450712,-9629.000000,-4357.000000,10568.873639
35789.937034,20141.845589,-88.446132,-9632.000000,-4365.000000,10574.906572
35799.936309,20142.646031,-88.419708,-9632.000000,-4367.000000,10575.732268
35809.935585,20115.704343,-88.454115,-9645.000000,-4374.000000,10590.462738
35819.934860,20196.497631,-88.580429,-9606.000000,-4363.000000,10550.403073
35829.934135,20194.656466,-88.413449,-9602.000000,-4359.000000,10545.107159
35839.933410,20165.465885,-88.400872,-9624.000000,-4377.000000,10572.582702
35849.932685,20168.830207,-88.450634,-9617.000000,-4363.000000,10560.419405
35859.931961,20120.895084,-88.447410,-9642.000000,-4374.000000,10587.730635
35869.931236,20145.465194,-88.440690,-9625.000000,-4372.000000,10571.424171
35879.930511,20128.110436,-88.448774,-9643.000000,-4384.000000,10592.776076
35889.929786,20045.928281,-88.491535,-9672.000000,-4385.000000,10619.595520
35899.929062,20076.316427,-88.475100,-9663.000000,-4386.000000,10611.812522
35909.928337,20059.404490,-88.476838,-9669.000000,-4387.000000,10617.689485
35919.927612,20161.066261,-88.399442,-9619.000000,-4378.000000,10568.445723
35929.926887,20115.690499,-88.489488,-9645.000000,-4382.000000,10593.769348
35939.926162,20060.479747,-88.441155,-9661.000000,-4395.000000,10613.714995
35949.925438,20075.004899,-88.397758,-9646.000000,-4399.000000,10601.722360
35959.924713,20081.937019,-88.429561,-9652.000000,-4397.000000,10606.352483
35969.923988,20035.206043,-88.417571,-9676.000000,-4407.000000,10632.338642
35979.923263,20067.517557,-88.420143,-9656.000000,-4397.000000,10609.992696
35989.922538,20032.199274,-88.452004,-9673.000000,-4404.000000,10628.365114
35999.921814,19998.419770,-88.474402,-9691.000000,-4410.000000,10647.233490
36009.921089,19948.227164,-88.465642,-9717.000000,-4425.000000,10677.111688
36019.920364,19936.887227,-88.436739,-9718.000000,-4430.000000,10680.094756
36029.919639,19983.561251,-88.464820,-9688.000000,-4417.000000,10647.404989
36039.918914,20022.863938,-88.486020,-9680.000000,-4405.000000,10635.150446
36049.918190,19977.688442,-88.417965,-9692.000000,-4424.000000,10653.949502
36059.917465,19899.071088,-88.423291,-9733.000000,-4443.000000,10699.137255
36069.916740,19961.105465,-88.418136,-9700.000000,-4430.000000,10663.718864
36079.916015,20054.411110,-88.424390,-9667.000000,-4411.000000,10625.808675
36089.915290,19980.533658,-88.420857,-9693.000000,-4430.000000,10657.351876
36099.914566,19973.843289,-88.435153,-9695.000000,-4429.000000,10658.755368
36109.913841,19949.487996,-88.409752,-9705.000000,-4434.000000,10669.928819
36119.913116,19981.929624,-88.405444,-9691.000000,-4437.000000,10658.445009
36129.912391,19917.965949,-88.468492,-9720.000000,-4438.000000,10685.234859
36139.911667,19910.297943,-88.461352,-9723.000000,-4448.000000,10692.120136
36149.910942,19950.598450,-88.395155,-9703.000000,-4448.000000,10673.936153
36159.910217,19943.828070,-88.417972,-9708.000000,-4448.000000,10678.481540
36169.909492,19905.683159,-88.364639,-9718.000000,-4456.000000,10690.905481
36179.908767,19920.385703,-88.437567,-9714.000000,-4445.000000,10682.687911
36189.908043,19876.219925,-88.388539,-9734.000000,-4468.000000,10710.451905
36199.907318,19934.035586,-88.325522,-9701.000000,-4461.000000,10677.542882
36209.906593,19938.011657,-88.391545,-9704.000000,-4456.000000,10678.181119
36219.905868,19879.711291,-88.451813,-9730.000000,-4461.000000,10703.897468
36229.905143,19891.159741,-88.375056,-9728.000000,-4467.000000,10704.581869
36239.904419,19897.566393,-88.387729,-9721.000000,-4468.000000,10698.638465
36249.903694,19918.688304,-88.362285,-9711.000000,-4470.000000,10690.389188
36259.902969,19868.944429,-88.453427,-9740.000000,-4468.000000,10715.905188
36269.902244,19878.884865,-88.316488,-9727.000000,-4482.000000,10709.941783
36279.901519,19859.972054,-88.364746,-9747.000000,-4483.000000,10728.527299
36289.900795,19824.907099,-88.484501,-9764.000000,-4475.000000,10740.638761
36299.900070,19843.174386,-88.353910,-9745.000000,-4486.000000,10727.964439
36309.899345,19867.533623,-88.341338,-9732.000000,-4485.000000,10715.738379
36319.898620,19833.417949,-88.419608,-9750.000000,-4484.000000,10731.670699
36329.897895,19838.467541,-88.333343,-9748.000000,-4493.000000,10733.617890
36339.897171,19801.938888,-88.358391,-9763.000000,-4504.000000,10751.845656
36349.896446,19785.821330,-88.383571,-9773.000000,-4501.000000,10759.671463
36359.895721,19808.142875,-88.379854,-9764.000000,-4499.000000,10750.660305
36369.894996,19786.267188,-88.392839,-9771.000000,-4504.000000,10759.110419
36379.894271,19815.497541,-88.342470,-9755.000000,-4506.000000,10745.420466
36389.893547,19783.057275,-88.363012,-9768.000000,-4505.000000,10756.804777
36399.892822,19799.602662,-88.392251,-9762.000000,-4501.000000,10749.681158
36409.892097,19791.617309,-88.358957,-9768.000000,-4511.000000,10759.318984
36419.891372,19794.781798,-88.374910,-9770.000000,-4510.000000,10760.715590
36429.890648,19792.517382,-88.329497,-9763.000000,-4511.000000,10754.779868
36439.889923,19779.455244,-88.430511,-9777.000000,-4511.000000,10767.490423
36449.889198,19791.196024,-88.415142,-9763.000000,-4506.000000,10752.683619
36459.888473,19787.085859,-88.357676,-9770.000000,-4517.000000,10763.651286
36469.887748,19745.541072,-88.373757,-9787.000000,-4526.000000,10782.858851
36479.887024,19720.428798,-88.368763,-9799.000000,-4535.000000,10797.528699
36489.886299,19742.711040,-88.330720,-9785.000000,-4534.000000,10784.404527
36499.885574,19699.600182,-88.428208,-9814.000000,-4532.000000,10809.885291
36509.884849,19787.124081,-88.388387,-9772.000000,-4526.000000,10769.246027
36519.884124,19700.743827,-88.383663,-9805.000000,-4544.000000,10806.755341
