Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
9999.993905,1836.843495,-89.301415,-5301.000000,-608.000000,5335.753461
10009.993181,1836.187064,-89.406878,-5304.000000,-599.000000,5337.716459
10019.992456,1836.075658,-89.474004,-5305.000000,-595.000000,5338.262826
10029.991731,1831.359912,-89.507162,-5319.000000,-594.000000,5352.064742
10039.991006,1829.586500,-89.448730,-5323.000000,-600.000000,5356.708784
10049.990281,1829.111947,-89.370129,-5323.000000,-608.000000,5357.610755
10059.989557,1825.794371,-89.375794,-5330.000000,-608.000000,5364.565593
10069.988832,1825.183597,-89.379264,-5334.000000,-609.000000,5368.653183
10079.988107,1820.543296,-89.418378,-5348.000000,-608.000000,5382.450000
10089.987382,1821.028720,-89.373645,-5345.000000,-612.000000,5379.922769
10099.986658,1820.190521,-89.383545,-5347.000000,-613.000000,5382.023597
10109.985933,1817.732764,-89.300056,-5355.000000,-620.000000,5390.772208
10119.985208,1815.170326,-89.455030,-5362.000000,-608.000000,5396.360625
10129.984483,1815.032854,-89.441415,-5365.000000,-611.000000,5399.680176
10139.983758,1810.934522,-89.352981,-5374.000000,-619.000000,5409.532050
10149.983034,1808.783441,-89.420953,-5380.000000,-615.000000,5415.036934
10159.982309,1807.934331,-89.414574,-5383.000000,-617.000000,5418.244919
10169.981584,1805.635465,-89.427667,-5390.000000,-616.000000,5425.085806
10179.980859,1803.763421,-89.289203,-5393.000000,-628.000000,5429.441316
10189.980134,1801.013708,-89.403126,-5403.000000,-621.000000,5438.570584
10199.979410,1800.628866,-89.398521,-5403.000000,-621.000000,5438.570584
10209.978685,1797.571879,-89.475598,-5413.000000,-617.000000,5448.050844
10219.977960,1794.477059,-89.444574,-5422.000000,-621.000000,5457.446747
10229.977235,1794.029906,-89.494458,-5425.000000,-617.000000,5459.973809
10239.976510,1791.822608,-89.524797,-5432.000000,-616.000000,5466.816258
10249.975786,1789.905878,-89.348078,-5437.000000,-634.000000,5473.840060
10259.975061,1790.169333,-89.432523,-5436.000000,-627.000000,5472.040296
10269.974336,1787.870287,-89.404607,-5441.000000,-631.000000,5477.466750
10279.973611,1783.457747,-89.551975,-5460.000000,-618.000000,5494.863420
10289.972886,1781.686983,-89.445426,-5462.000000,-631.000000,5498.327473
10299.972162,1781.211055,-89.482073,-5465.000000,-626.000000,5500.736405
10309.971437,1777.590961,-89.522172,-5476.000000,-624.000000,5511.438288
10319.970712,1778.090040,-89.310832,-5471.000000,-644.000000,5508.772731
10329.969987,1775.099962,-89.280500,-5481.000000,-648.000000,5519.172492
10339.969262,1772.848877,-89.358622,-5486.000000,-643.000000,5523.553657
10349.968538,1770.859781,-89.370892,-5494.000000,-642.000000,5531.383190
10359.967813,1766.933889,-89.391686,-5507.000000,-642.000000,5544.295537
10369.967088,1768.904265,-89.354415,-5501.000000,-646.000000,5538.801044
10379.966363,1767.096350,-89.387988,-5507.000000,-644.000000,5544.527482
10389.965639,1761.959321,-89.434041,-5523.000000,-642.000000,5560.188216
10399.964914,1758.924258,-89.426279,-5533.000000,-645.000000,5570.468023
10409.964189,1759.696806,-89.261806,-5527.000000,-660.000000,5566.267062
10419.963464,1758.228613,-89.283910,-5533.000000,-659.000000,5572.106424
10429.962739,1755.238212,-89.385474,-5543.000000,-652.000000,5581.214294
10439.962015,1754.136641,-89.343940,-5546.000000,-657.000000,5584.779763
10449.961290,1754.626094,-89.344030,-5549.000000,-658.000000,5587.876609
10459.960565,1750.082475,-89.433357,-5561.000000,-651.000000,5598.975085
10469.959840,1750.572805,-89.246165,-5559.000000,-669.000000,5599.110822
10479.959115,1748.496811,-89.282297,-5566.000000,-668.000000,5605.941491
10489.958391,1746.591196,-89.300289,-5574.000000,-667.000000,5613.765670
10499.957666,1746.255177,-89.345633,-5575.000000,-665.000000,5614.521351
10509.956941,1744.062576,-89.233667,-5579.000000,-675.000000,5619.685578
10519.956216,1740.642126,-89.175764,-5591.000000,-682.000000,5632.442188
10529.955491,1741.090884,-89.301522,-5591.000000,-673.000000,5631.359516
10539.954767,1738.665622,-89.331458,-5598.000000,-671.000000,5638.071035
10549.954042,1738.593019,-89.349470,-5599.000000,-671.000000,5639.063929
10559.953317,1736.445444,-89.306918,-5606.000000,-676.000000,5646.610665
10569.952592,1735.307776,-89.215103,-5608.000000,-686.000000,5649.801766
10579.951867,1733.098318,-89.262397,-5618.000000,-684.000000,5659.485842
10589.951143,1735.006504,-89.228490,-5612.000000,-686.000000,5653.772192
10599.950418,1729.188356,-89.279357,-5628.000000,-685.000000,5669.533402
10609.949693,1727.407833,-89.256485,-5637.000000,-688.000000,5678.830249
10619.948968,1726.653697,-89.378453,-5638.000000,-678.000000,5678.620255
10629.948243,1724.841352,-89.373014,-5645.000000,-681.000000,5685.928772
10639.947519,1724.712291,-89.208552,-5644.000000,-699.000000,5687.120273
10649.946794,1723.636993,-89.183800,-5649.000000,-699.000000,5692.082396
10659.946069,1721.065297,-89.261395,-5656.000000,-697.000000,5698.784520
10669.945344,1719.313082,-89.232417,-5662.000000,-700.000000,5705.106835
10679.944620,1719.516414,-89.351875,-5661.000000,-691.000000,5703.016921
10689.943895,1714.899189,-89.302812,-5678.000000,-696.000000,5720.498230
10699.943170,1716.689451,-89.395476,-5672.000000,-689.000000,5713.694514
10709.942445,1716.786220,-89.243683,-5671.000000,-704.000000,5714.530339
10719.941720,1711.017378,-89.343673,-5689.000000,-697.000000,5731.538188
10729.940996,1710.063112,-89.268988,-5693.000000,-706.000000,5736.609190
10739.940271,1710.583700,-89.169545,-5690.000000,-718.000000,5735.121969
10749.939546,1707.632229,-89.327676,-5700.000000,-707.000000,5743.679047
10759.938821,1708.961686,-89.300526,-5697.000000,-708.000000,5740.825115
10769.938096,1706.268419,-89.299979,-5706.000000,-708.000000,5749.756517
10779.937372,1703.887908,-89.238886,-5712.000000,-718.000000,5756.949539
10789.936647,1704.051051,-89.350407,-5714.000000,-708.000000,5757.695720
10799.935922,1699.814811,-89.297964,-5727.000000,-715.000000,5771.460300
10809.935197,1702.725544,-89.332728,-5717.000000,-715.000000,5761.537468
10819.934472,1697.595389,-89.262682,-5734.000000,-723.000000,5779.401786
10829.933748,1697.486723,-89.247113,-5733.000000,-724.000000,5778.534849
