Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
34999.994293,549.766682,-85.928890,-15819.000000,-8101.000000,17772.646455
35009.993568,549.335266,-85.934437,-15823.000000,-8107.000000,17778.941982
35019.992843,549.182540,-85.886086,-15826.000000,-8123.000000,17788.912418
35029.992118,548.943376,-85.901848,-15835.000000,-8124.000000,17797.376239
35039.991394,548.885534,-85.903814,-15835.000000,-8126.000000,17798.289272
35049.990669,548.515902,-85.925634,-15845.000000,-8127.000000,17807.643134
35059.989944,548.698628,-85.932890,-15844.000000,-8128.000000,17807.209776
35069.989219,548.610055,-85.938568,-15851.000000,-8128.000000,17813.438326
35079.988495,547.975281,-85.984969,-15861.000000,-8129.000000,17822.793328
35089.987770,548.092110,-85.946649,-15854.000000,-8138.000000,17820.672266
35099.987045,547.946186,-85.954296,-15861.000000,-8140.000000,17827.813130
35109.986320,547.930119,-85.948682,-15866.000000,-8144.000000,17834.087922
35119.985595,547.522387,-85.945661,-15874.000000,-8147.000000,17842.575066
35129.984871,547.473935,-85.974564,-15879.000000,-8147.000000,17847.023561
35139.984146,547.026225,-85.975757,-15885.000000,-8151.000000,17854.187912
35149.983421,547.003033,-85.983233,-15890.000000,-8155.000000,17860.462620
35159.982696,546.969826,-85.958200,-15893.000000,-8161.000000,17865.871655
35169.981971,546.837807,-85.969974,-15898.000000,-8167.000000,17873.060538
35179.981247,546.612111,-86.005326,-15904.000000,-8162.000000,17876.114231
35189.980522,546.283698,-86.001390,-15913.000000,-8168.000000,17886.860904
35199.979797,546.127282,-86.024564,-15915.000000,-8169.000000,17889.096847
35209.979072,546.000358,-86.013860,-15919.000000,-8174.000000,17894.938866
35219.978347,545.968811,-86.010850,-15920.000000,-8168.000000,17893.088722
35229.977623,545.589105,-86.020559,-15930.000000,-8180.000000,17907.464924
35239.976898,545.355502,-86.028490,-15936.000000,-8183.000000,17914.172741
35249.976173,545.350534,-86.073035,-15942.000000,-8178.000000,17917.227687
35259.975448,545.281813,-86.038272,-15941.000000,-8187.000000,17920.447818
35269.974723,544.566803,-86.062617,-15956.000000,-8194.000000,17936.988933
35279.973999,544.730060,-86.072505,-15958.000000,-8191.000000,17937.397944
35289.973274,544.760919,-86.087580,-15959.000000,-8190.000000,17937.831000
35299.972549,544.321293,-86.084848,-15966.000000,-8197.000000,17947.255083
35309.971824,544.036963,-86.117100,-15977.000000,-8194.000000,17955.672224
35319.971099,544.199414,-86.092184,-15976.000000,-8199.000000,17957.064821
35329.970375,543.804539,-86.100239,-15983.000000,-8206.000000,17966.488945
35339.969650,543.801540,-86.135650,-15995.000000,-8204.000000,17976.252140
35349.968925,543.367588,-86.143741,-16000.000000,-8204.000000,17980.701210
35359.968200,543.297439,-86.119512,-15991.000000,-8215.000000,17977.716930
35369.967476,542.959562,-86.146167,-16012.000000,-8215.000000,17996.398779
35379.966751,543.015461,-86.137009,-16011.000000,-8215.000000,17995.509051
35389.966026,542.851221,-86.140549,-16009.000000,-8216.000000,17994.186200
35399.965301,542.259910,-86.188728,-16033.000000,-8217.000000,18015.997835
35409.964576,542.051983,-86.212000,-16042.000000,-8221.000000,18025.831604
35419.963852,542.067652,-86.236151,-16045.000000,-8214.000000,18025.310566
35429.963127,542.021791,-86.177916,-16038.000000,-8231.000000,18026.835690
35439.962402,541.531878,-86.253746,-16065.000000,-8221.000000,18046.303389
35449.961677,541.627514,-86.212761,-16058.000000,-8233.000000,18045.543854
35459.960952,540.995410,-86.254344,-16075.000000,-8236.000000,18062.040887
35469.960228,540.960202,-86.222826,-16072.000000,-8238.000000,18060.283165
35479.959503,540.555518,-86.283197,-16083.000000,-8234.000000,18068.249639
35489.958778,540.442127,-86.264611,-16089.000000,-8245.000000,18078.604647
35499.958053,540.274207,-86.270718,-16095.000000,-8244.000000,18083.488629
35509.957328,540.019415,-86.288655,-16101.000000,-8250.000000,18091.564360
35519.956604,539.933616,-86.279943,-16106.000000,-8254.000000,18097.838324
35529.955879,539.443218,-86.259546,-16114.000000,-8267.000000,18110.888576
35539.955154,540.251695,-86.293081,-16085.000000,-8252.000000,18078.239101
35549.954429,538.739491,-86.302038,-16137.000000,-8273.000000,18134.092147
35559.953704,538.776745,-86.275148,-16132.000000,-8280.000000,18132.838278
35569.952980,539.007234,-86.262468,-16125.000000,-8282.000000,18127.524624
35579.952255,538.491582,-86.292793,-16141.000000,-8283.000000,18142.215135
35589.951530,538.037901,-86.334248,-16149.000000,-8285.000000,18150.245894
35599.950805,538.329748,-86.311141,-16150.000000,-8286.000000,18151.592106
35609.950081,538.210059,-86.318496,-16147.000000,-8289.000000,18150.292835
35619.949356,537.968717,-86.322073,-16155.000000,-8288.000000,18156.953737
35629.948631,537.776768,-86.299541,-16159.000000,-8303.000000,18167.363320
35639.947906,537.601604,-86.303291,-16159.000000,-8308.000000,18169.649006
35649.947181,537.561069,-86.289147,-16162.000000,-8311.000000,18173.688811
35659.946457,537.462086,-86.303763,-16165.000000,-8312.000000,18176.814050
35669.945732,537.236613,-86.276719,-16166.000000,-8323.000000,18182.735905
35679.945007,536.875705,-86.307348,-16177.000000,-8329.000000,18195.262295
35689.944282,537.043674,-86.311207,-16174.000000,-8331.000000,18193.510849
35699.943557,537.058694,-86.284476,-16172.000000,-8331.000000,18191.732875
35709.942833,536.666890,-86.289643,-16177.000000,-8337.000000,18198.925738
35719.942108,536.551961,-86.294974,-16181.000000,-8341.000000,18204.313829
35729.941383,536.575827,-86.282898,-16182.000000,-8348.000000,18208.410914
35739.940658,536.356103,-86.283529,-16185.000000,-8351.000000,18212.452498
35749.939933,536.085621,-86.289953,-16192.000000,-8357.000000,18221.424560
35759.939209,535.970693,-86.284824,-16191.000000,-8360.000000,18221.912112
35769.938484,536.035714,-86.246211,-16187.000000,-8372.000000,18223.867674
35779.937759,535.849165,-86.290497,-16197.000000,-8366.000000,18229.996297
35789.937034,535.608769,-86.292797,-16201.000000,-8367.000000,18234.009159
35799.936309,535.399197,-86.271593,-16204.000000,-8380.000000,18242.642791
35809.935585,535.411924,-86.298156,-16209.000000,-8378.000000,18246.165762
35819.934860,534.645383,-86.154325,-16215.000000,-8401.000000,18262.065217
35829.934135,534.867239,-86.284196,-16216.000000,-8390.000000,18257.895717
35839.933410,535.000273,-86.266603,-16213.000000,-8395.000000,18257.529789
35849.932685,534.665728,-86.313398,-16230.000000,-8387.000000,18268.953692
35859.931961,534.694955,-86.308995,-16226.000000,-8397.000000,18269.994116
35869.931236,534.248903,-86.294999,-16234.000000,-8404.000000,18280.316518
35879.930511,534.100388,-86.301539,-16232.000000,-8404.000000,18278.540423
35889.929786,534.056568,-86.297693,-16240.000000,-8410.000000,18288.403429
35899.929062,533.829495,-86.316087,-16244.000000,-8408.000000,18291.036056
35909.928337,533.805700,-86.285629,-16242.000000,-8419.000000,18294.319474
35919.927612,533.496098,-86.275106,-16250.000000,-8425.000000,18304.183265
35929.926887,533.527063,-86.295837,-16248.000000,-8424.000000,18301.947437
35939.926162,533.340920,-86.314958,-16256.000000,-8429.000000,18311.351042
