45289.967179,484.939998,-72.315451,-13556.000000,-14865.000000,20117.986008
45299.966455,484.857241,-72.290006,-13551.000000,-14869.000000,20117.573462
45309.965730,484.737422,-72.211385,-13530.000000,-14890.000000,20118.971147
45319.965005,484.959381,-72.203868,-13522.000000,-14898.000000,20119.515104
45329.964280,484.785777,-72.162721,-13516.000000,-14900.000000,20116.964383
45339.963555,484.858979,-72.098847,-13500.000000,-14918.000000,20119.560731
45349.962831,484.852279,-72.074657,-13488.000000,-14922.000000,20114.478069
45359.962106,484.886969,-72.103463,-13492.000000,-14922.000000,20117.160535
45369.961381,484.896603,-72.049506,-13479.000000,-14937.000000,20119.577779
45379.960656,484.837235,-72.049014,-13474.000000,-14939.000000,20117.713513
45389.959931,484.752396,-71.941120,-13456.000000,-14963.000000,20123.501311
45399.959207,484.921219,-71.959507,-13449.000000,-14962.000000,20118.077567
45409.958482,484.738646,-71.927272,-13443.000000,-14970.000000,20120.018613
45419.957757,484.932582,-71.915392,-13430.000000,-14974.000000,20114.312715
45429.957032,484.865503,-71.891459,-13423.000000,-14983.000000,20116.342063
45439.956307,484.925171,-71.829276,-13409.000000,-14997.000000,20117.437461
45449.955583,484.959468,-71.824520,-13399.000000,-15001.000000,20113.756536
45459.954858,485.096385,-71.764746,-13390.000000,-15012.000000,20115.969875
45469.954133,484.935472,-71.753439,-13383.000000,-15019.000000,20116.536730
45479.953408,484.760569,-71.738371,-13378.000000,-15026.000000,20118.438309
45489.952683,485.013552,-71.692629,-13361.000000,-15036.000000,20114.612027
45499.951959,485.121314,-71.674911,-13356.000000,-15042.000000,20115.777390
45509.951234,485.201025,-71.639869,-13342.000000,-15049.000000,20111.722079
45519.950509,484.750275,-71.584779,-13336.000000,-15068.000000,20121.966107
45529.949784,485.038627,-71.551100,-13314.000000,-15076.000000,20113.387880
45539.949059,485.111940,-71.530996,-13308.000000,-15081.000000,20113.165464
45549.948335,485.041863,-71.524840,-13307.000000,-15082.000000,20113.253665
45559.947610,485.009486,-71.567717,-13312.000000,-15075.000000,20111.314452
45569.946885,484.993800,-71.486490,-13293.000000,-15095.000000,20113.748383
45579.946160,485.142605,-71.537334,-13301.000000,-15089.000000,20114.535093
45589.945436,485.207190,-71.511050,-13291.000000,-15097.000000,20113.927762
45599.944711,485.064033,-71.418639,-13266.000000,-15117.000000,20112.445028
45609.943986,485.028343,-71.364225,-13250.000000,-15132.000000,20113.177869
45619.943261,484.966699,-71.264555,-13226.000000,-15155.000000,20114.698631
45629.942536,484.971395,-71.274694,-13222.000000,-15159.000000,20115.083022
45639.941812,485.093351,-71.238528,-13215.000000,-15159.000000,20110.482490
45649.941087,485.098275,-71.269046,-13219.000000,-15157.000000,20111.603864
45659.940362,485.117659,-71.215416,-13201.000000,-15172.000000,20111.091094
45669.939637,484.848783,-71.157078,-13189.000000,-15186.000000,20113.784254
45679.938912,485.088625,-71.156697,-13181.000000,-15189.000000,20110.805106
45689.938188,485.087007,-71.117566,-13170.000000,-15200.000000,20111.909407
45699.937463,485.220915,-71.124987,-13167.000000,-15198.000000,20108.433380
45709.936738,485.131214,-71.051583,-13148.000000,-15217.000000,20110.370285
45719.936013,485.232558,-71.044563,-13144.000000,-15220.000000,20110.025758
45729.935288,484.966974,-71.051309,-13138.000000,-15226.000000,20110.646931
45739.934564,484.962269,-71.001688,-13125.000000,-15231.000000,20105.944046
45749.933839,485.129349,-70.980144,-13112.000000,-15245.000000,20108.072235
45759.933114,485.060016,-70.956584,-13107.000000,-15248.000000,20107.087134
45769.932389,485.027428,-70.918632,-13101.000000,-15261.000000,20113.038607
45779.931664,485.051551,-70.885880,-13089.000000,-15269.000000,20111.297372
45789.930940,485.060304,-70.827963,-13074.000000,-15280.000000,20109.894977
45799.930215,485.202066,-70.807449,-13062.000000,-15288.000000,20108.177143
45809.929490,485.122851,-70.776645,-13056.000000,-15291.000000,20106.561541
45819.928765,485.189531,-70.753536,-13046.000000,-15300.000000,20106.917118
45829.928041,485.077585,-70.741809,-13038.000000,-15310.000000,20109.339721
45839.927316,485.121637,-70.690324,-13025.000000,-15321.000000,20109.293026
45849.926591,484.984073,-70.649964,-13018.000000,-15328.000000,20110.094679
45859.925866,485.083878,-70.621002,-13003.000000,-15332.000000,20103.438338
45869.925141,485.230600,-70.627648,-13002.000000,-15335.000000,20105.079682
45879.924417,485.109956,-70.592958,-12994.000000,-15346.000000,20108.300575
45889.923692,485.076801,-70.579204,-12984.000000,-15352.000000,20106.420865
45899.922967,485.166849,-70.533829,-12970.000000,-15364.000000,20106.551072
45909.922242,485.188062,-70.518484,-12962.000000,-15370.000000,20105.977818
45919.921517,485.181077,-70.473250,-12956.000000,-15376.000000,20106.698187
45929.920793,485.309518,-70.449274,-12942.000000,-15389.000000,20107.627533
45939.920068,485.158618,-70.404754,-12931.000000,-15394.000000,20104.377558
45949.919343,484.839875,-70.394392,-12927.000000,-15403.000000,20108.698068
45959.918618,485.169339,-70.356161,-12911.000000,-15411.000000,20104.547794
45969.917893,485.137457,-70.356799,-12908.000000,-15417.000000,20107.221414
45979.917169,485.102987,-70.282503,-12891.000000,-15429.000000,20105.519690
45989.916444,485.160103,-70.270802,-12883.000000,-15433.000000,20103.461841
45999.915719,485.064817,-70.250055,-12878.000000,-15440.000000,20105.633141
46009.914994,485.075543,-70.225482,-12869.000000,-15451.000000,20108.320716
46019.914269,484.968474,-70.217993,-12864.000000,-15454.000000,20107.426787
46029.913545,485.172114,-70.174090,-12848.000000,-15460.000000,20101.808476
46039.912820,485.177196,-70.122950,-12836.000000,-15472.000000,20103.374841
46049.912095,485.203782,-70.125475,-12830.000000,-15475.000000,20101.853770
46059.911370,485.253029,-70.098699,-12822.000000,-15484.000000,20103.679763
46069.910645,484.973806,-70.055299,-12812.000000,-15494.000000,20105.008829
46079.909921,485.078498,-70.041604,-12808.000000,-15499.000000,20106.314058
46089.909196,485.073331,-70.080800,-12805.000000,-15492.000000,20099.007165
46099.908471,485.441171,-69.959779,-12774.000000,-15518.000000,20099.338298
46109.907746,485.172173,-69.953555,-12775.000000,-15522.000000,20103.062180
46119.907022,485.024750,-69.905561,-12762.000000,-15536.000000,20105.619612
46129.906297,485.061725,-69.896774,-12756.000000,-15538.000000,20103.357431
46139.905572,485.333528,-69.856628,-12745.000000,-15543.000000,20100.245620
46149.904847,485.129805,-69.845938,-12739.000000,-15551.000000,20102.629728
46159.904122,485.209599,-69.806732,-12734.000000,-15560.000000,20106.425739
46169.903398,485.094572,-69.781011,-12717.000000,-15569.000000,20102.632912
46179.902673,485.016832,-69.736246,-12703.000000,-15580.000000,20102.303574
46189.901948,485.055311,-69.722294,-12704.000000,-15584.000000,20106.035711
46199.901223,485.178040,-69.709705,-12694.000000,-15586.000000,20101.269413
46209.900498,485.013085,-69.663965,-12682.000000,-15600.000000,20104.554807
46219.899774,485.147958,-69.652794,-12674.000000,-15602.000000,20101.061664
46229.899049,485.153780,-69.595118,-12662.000000,-15616.000000,20104.370172
46239.898324,485.122387,-69.638163,-12656.000000,-15616.000000,20100.591832
46249.897599,485.104935,-69.597354,-12654.000000,-15620.000000,20102.440548
46259.896874,485.001443,-69.557376,-12640.000000,-15630.000000,20101.405424
46269.896150,485.170877,-69.530412,-12628.000000,-15637.000000,20099.307277
46279.895425,485.234960,-69.479539,-12611.000000,-15650.000000,20098.751727
46289.894700,485.145140,-69.456354,-12607.000000,-15658.000000,20102.472808
46299.893975,485.294085,-69.399502,-12590.000000,-15671.000000,20101.948687
46309.893250,485.072464,-69.383110,-12585.000000,-15675.000000,20101.936474
46319.892526,485.070272,-69.391091,-12580.000000,-15675.000000,20098.806557
46329.891801,485.152821,-69.367931,-12572.000000,-15682.000000,20099.261379
46339.891076,485.161950,-69.310622,-12558.000000,-15695.000000,20100.656432
46349.890351,485.187299,-69.297425,-12553.000000,-15699.000000,20100.656954
46359.889627,485.148149,-69.270060,-12540.000000,-15706.000000,20098.010747
46369.888902,485.108205,-69.290580,-12544.000000,-15704.000000,20098.944052
46379.888177,484.930882,-69.215725,-12523.000000,-15722.000000,20099.920721
46389.887452,485.084914,-69.166854,-12508.000000,-15733.000000,20099.187869
46399.886727,485.056258,-69.128993,-12501.000000,-15741.000000,20101.096537
46409.886003,485.179683,-69.133757,-12495.000000,-15741.000000,20097.365648
46419.885278,485.181645,-69.114778,-12489.000000,-15747.000000,20098.336498
46429.884553,485.175883,-69.058998,-12475.000000,-15762.000000,20101.399678
46439.883828,485.075846,-69.060916,-12467.000000,-15765.000000,20098.788869
46449.883103,485.132251,-69.005639,-12453.000000,-15774.000000,20097.171070
46459.882379,485.254041,-68.974750,-12443.000000,-15784.000000,20098.828448
46469.881654,485.069502,-68.988621,-12448.000000,-15779.000000,20097.998532
46479.880929,485.194436,-68.929953,-12431.000000,-15793.000000,20098.472828
46489.880204,485.157209,-68.909553,-12421.000000,-15801.000000,20098.578109
46499.879479,485.057654,-68.887391,-12409.000000,-15808.000000,20096.669998
46509.878755,485.163747,-68.853648,-12402.000000,-15816.000000,20098.643238
46519.878030,485.106582,-68.828477,-12390.000000,-15823.000000,20096.751703
46529.877305,485.133425,-68.798941,-12385.000000,-15830.000000,20099.182197
46539.876580,485.191677,-68.752744,-12370.000000,-15840.000000,20097.823265
46549.875855,485.033776,-68.717174,-12358.000000,-15846.000000,20095.170564
46559.875131,485.278349,-68.722754,-12350.000000,-15851.000000,20094.195704
46569.874406,484.972392,-68.680218,-12341.000000,-15866.000000,20100.503402
46579.873681,485.193108,-68.658344,-12329.000000,-15870.000000,20096.296699
46589.872956,485.108730,-68.670747,-12338.000000,-15867.000000,20099.451062
46599.872231,485.079538,-68.546886,-12304.000000,-15890.000000,20096.778747
46609.871507,485.277283,-68.573458,-12303.000000,-15892.000000,20097.747958
46619.870782,485.174615,-68.587538,-12303.000000,-15892.000000,20097.747958
46629.870057,485.022196,-68.534275,-12289.000000,-15905.000000,20099.466311
46639.869332,485.080071,-68.523900,-12290.000000,-15903.000000,20098.495192
46649.868608,485.147608,-68.486325,-12271.000000,-15915.000000,20096.384401
46659.867883,485.258237,-68.461292,-12267.000000,-15919.000000,20097.110489
46669.867158,484.949190,-68.420911,-12254.000000,-15934.000000,20101.066439
46679.866433,485.101265,-68.403083,-12246.000000,-15942.000000,20102.534169
46689.865708,485.193576,-68.367726,-12230.000000,-15945.000000,20095.171684
46699.864984,485.099581,-68.329209,-12227.000000,-15954.000000,20100.488676
46709.864259,485.150029,-68.313499,-12216.000000,-15958.000000,20096.975394
46719.863534,485.033573,-68.282416,-12203.000000,-15970.000000,20098.609629
46729.862809,485.172606,-68.278908,-12197.000000,-15970.000000,20094.967256
46739.862084,485.076878,-68.242433,-12190.000000,-15979.000000,20097.874042
46749.861360,485.042185,-68.181964,-12174.000000,-15993.000000,20099.311555
46759.860635,485.223751,-68.166273,-12162.000000,-15998.000000,20096.025677
46769.859910,485.268346,-68.145206,-12155.000000,-16001.000000,20094.178908
46779.859185,485.320229,-68.141030,-12151.000000,-16004.000000,20094.148825
46789.858460,485.353675,-68.096157,-12138.000000,-16017.000000,20096.649795
46799.857736,485.203634,-68.090595,-12136.000000,-16017.000000,20095.441896
46809.857011,485.364031,-68.040872,-12120.000000,-16023.000000,20090.568160
46819.856286,485.235042,-68.023010,-12114.000000,-16036.000000,20097.320518
46829.855561,485.228198,-68.010548,-12108.000000,-16040.000000,20096.896875
46839.854836,485.155557,-67.990284,-12103.000000,-16044.000000,20097.078021
46849.854112,485.244597,-67.963004,-12087.000000,-16051.000000,20093.037849
46859.853387,485.396339,-67.886168,-12067.000000,-16071.000000,20097.003010
46869.852662,485.289302,-67.903581,-12065.000000,-16067.000000,20092.603465
46879.851937,485.229559,-67.893119,-12062.000000,-16075.000000,20097.200526
46889.851213,485.266713,-67.882953,-12059.000000,-16074.000000,20094.600195
46899.850488,485.157147,-67.840537,-12046.000000,-16085.000000,20095.605017
46909.849763,485.217617,-67.801568,-12032.000000,-16095.000000,20095.224532
46919.849038,485.528337,-67.751531,-12019.000000,-16101.000000,20092.251292
46929.848313,485.389253,-67.747940,-12008.000000,-16112.000000,20094.491982
46939.847589,485.370690,-67.726865,-12006.000000,-16114.000000,20094.900647
46949.846864,485.297940,-67.691701,-11996.000000,-16123.000000,20096.147516
46959.846139,485.402015,-67.666075,-11987.000000,-16123.000000,20090.776441
46969.845414,485.160380,-67.641089,-11981.000000,-16132.000000,20094.421738
46979.844689,485.040006,-67.594545,-11962.000000,-16151.000000,20098.364237
46989.843965,485.335523,-67.572062,-11956.000000,-16149.000000,20093.186333
46999.843240,485.235549,-67.551254,-11948.000000,-16157.000000,20094.858870
47009.842515,485.406305,-67.539749,-11942.000000,-16161.000000,20094.508827
47019.841790,485.383846,-67.525720,-11934.000000,-16165.000000,20092.973424
47029.841065,485.301999,-67.492356,-11922.000000,-16175.000000,20093.897307
47039.840341,485.359757,-67.464414,-11910.000000,-16180.000000,20090.806355
47049.839616,485.485696,-67.438456,-11898.000000,-16185.000000,20087.723340
47059.838891,485.324139,-67.383462,-11888.000000,-16198.000000,20092.280806
47069.838166,485.268317,-67.369395,-11880.000000,-16205.000000,20093.193499
47079.837441,485.065643,-67.358275,-11875.000000,-16209.000000,20093.464261
47089.836717,485.364288,-67.318230,-11860.000000,-16220.000000,20093.481530
47099.835992,485.315264,-67.295290,-11849.000000,-16224.000000,20090.220930
47109.835267,485.277523,-67.260247,-11843.000000,-16236.000000,20096.376415
47119.834542,485.377402,-67.224717,-11827.000000,-16243.000000,20092.610035
47129.833817,485.355295,-67.205540,-11821.000000,-16245.000000,20090.696006
47139.833093,485.279910,-67.204699,-11818.000000,-16248.000000,20091.357047
47149.832368,485.193801,-67.176499,-11804.000000,-16260.000000,20092.834942
47159.831643,485.375549,-67.152275,-11803.000000,-16261.000000,20093.056761
47169.830918,485.554511,-67.126028,-11788.000000,-16268.000000,20089.917073
47179.830194,485.396885,-67.097730,-11777.000000,-16274.000000,20088.325092
47189.829469,485.272600,-67.064948,-11768.000000,-16286.000000,20092.775319
47199.828744,485.443071,-67.024974,-11759.000000,-16289.000000,20089.937830
47209.828019,485.415570,-67.040576,-11756.000000,-16290.000000,20088.992907
47219.827294,485.147573,-67.020513,-11750.000000,-16298.000000,20091.971133
47229.826570,485.441695,-67.009453,-11746.000000,-16302.000000,20092.877345
47239.825845,485.316770,-66.952703,-11725.000000,-16310.000000,20087.103450
47249.825120,485.377841,-66.935819,-11719.000000,-16316.000000,20088.474731
47259.824395,485.391449,-66.897376,-11708.000000,-16328.000000,20091.810471
47269.823670,485.391071,-66.845021,-11692.000000,-16336.000000,20088.995993
47279.822946,485.429864,-66.856151,-11691.000000,-16340.000000,20091.666954
47289.822221,485.217755,-66.826253,-11680.000000,-16350.000000,20093.404390
47299.821496,485.325710,-66.754636,-11664.000000,-16355.000000,20088.178638
47309.820771,485.430123,-66.773502,-11662.000000,-16359.000000,20090.274388
47319.820046,485.526625,-66.766296,-11656.000000,-16361.000000,20088.420968
47329.819322,485.389087,-66.708758,-11638.000000,-16373.000000,20087.761772
47339.818597,485.170426,-66.683959,-11634.000000,-16380.000000,20091.151187
47349.817872,485.275659,-66.664705,-11620.000000,-16389.000000,20090.388772
47359.817147,485.356458,-66.624944,-11614.000000,-16393.000000,20090.182802
47369.816422,485.392353,-66.609453,-11606.000000,-16396.000000,20088.007666
47379.815698,485.539861,-66.591658,-11596.000000,-16403.000000,20087.947257
47389.814973,485.770331,-66.512007,-11575.000000,-16410.000000,20081.551857
47399.814248,485.396848,-66.552883,-11581.000000,-16417.000000,20090.730450
47409.813523,485.367091,-66.534211,-11578.000000,-16418.000000,20089.818516
47419.812799,485.331589,-66.505894,-11552.000000,-16437.000000,20090.387577
47429.812074,485.542179,-66.438769,-11544.000000,-16437.000000,20085.788633
47439.811349,485.450738,-66.453347,-11546.000000,-16442.000000,20091.029839
47449.810624,485.448441,-66.406696,-11527.000000,-16449.000000,20085.848999
47459.809899,485.348789,-66.393973,-11523.000000,-16456.000000,20089.287319
47469.809175,485.475435,-66.345435,-11509.000000,-16465.000000,20088.636240
47479.808450,485.260748,-66.318996,-11500.000000,-16477.000000,20093.320507
47489.807725,485.519040,-66.308765,-11492.000000,-16473.000000,20085.462230
47499.807000,485.401433,-66.271669,-11482.000000,-16479.000000,20084.664921
47509.806275,485.494402,-66.258061,-11478.000000,-16484.000000,20086.481524
47519.805551,485.617748,-66.231850,-11464.000000,-16488.000000,20081.768846
47529.804826,485.431935,-66.209263,-11460.000000,-16498.000000,20087.697827
47539.804101,485.467603,-66.153163,-11443.000000,-16508.000000,20086.221969
47549.803376,485.632648,-66.167223,-11439.000000,-16509.000000,20084.765421
47559.802651,485.383316,-66.129626,-11429.000000,-16516.000000,20084.827532
47569.801927,485.571734,-66.112697,-11422.000000,-16523.000000,20086.602824
47579.801202,485.356337,-66.047517,-11407.000000,-16536.000000,20088.776593
47589.800477,485.015066,-66.008728,-11381.000000,-16561.000000,20094.623211
47599.799752,485.814193,-65.997929,-11374.000000,-16538.000000,20071.704462
47609.799027,485.778492,-66.033572,-11373.000000,-16529.000000,20063.722735
47619.798303,486.098368,-66.366433,-11468.000000,-16457.000000,20058.610944
47629.797578,485.732032,-66.470620,-11506.000000,-16455.000000,20078.721598
47639.796853,484.863960,-66.280289,-11468.000000,-16521.000000,20111.152752
47649.796128,484.067662,-65.643178,-11303.000000,-16673.000000,20143.156108
47659.795403,484.171033,-65.412655,-11222.000000,-16705.000000,20124.371021
47669.794679,485.984315,-65.447186,-11200.000000,-16654.000000,20069.771199
47679.793954,485.643225,-65.422270,-11195.000000,-16668.000000,20078.601769
47689.793229,486.546887,-65.942188,-11322.000000,-16536.000000,20040.633224
47699.792504,486.230669,-65.824795,-11290.000000,-16572.000000,20052.313682
47709.791780,486.156033,-66.002475,-11346.000000,-16543.000000,20059.974202
47719.791055,485.374319,-65.853390,-11323.000000,-16600.000000,20094.037150
47729.790330,485.264109,-65.807116,-11299.000000,-16607.000000,20086.310015
47739.789605,485.452506,-65.734191,-11273.000000,-16626.000000,20087.419073
47749.788880,485.430203,-65.653187,-11258.000000,-16635.000000,20086.457851
47759.788156,485.648139,-65.678842,-11257.000000,-16630.000000,20081.756621
47769.787431,485.554451,-65.639941,-11246.000000,-16640.000000,20083.877016
47779.786706,485.628738,-65.635531,-11235.000000,-16646.000000,20082.692573
47789.785981,485.580746,-65.603239,-11224.000000,-16655.000000,20084.003610
47799.785256,485.591717,-65.560339,-11214.000000,-16662.000000,20084.223659
47809.784532,485.581851,-65.561546,-11211.000000,-16665.000000,20085.037864
47819.783807,485.456851,-65.519911,-11197.000000,-16673.000000,20083.867606
47829.783082,485.545683,-65.492018,-11187.000000,-16680.000000,20084.107374
47839.782357,485.519979,-65.457774,-11172.000000,-16685.000000,20079.910582
47849.781632,485.688775,-65.459191,-11168.000000,-16690.000000,20081.840653
47859.780908,485.595220,-65.411669,-11157.000000,-16696.000000,20080.713757
47869.780183,485.503143,-65.413340,-11155.000000,-16699.000000,20082.097151
47879.779458,485.598698,-65.369360,-11141.000000,-16707.000000,20080.979309
47889.778733,485.674907,-65.339170,-11126.000000,-16715.000000,20079.320233
47899.778008,485.700290,-65.333343,-11122.000000,-16719.000000,20080.434383
47909.777284,485.475758,-65.290502,-11107.000000,-16727.000000,20078.794237
47919.776559,485.594601,-65.276214,-11104.000000,-16732.000000,20081.300755
47929.775834,485.565970,-65.256882,-11098.000000,-16734.000000,20079.650395
47939.775109,485.557744,-65.226086,-11082.000000,-16746.000000,20080.817712
47949.774384,485.839633,-65.187822,-11071.000000,-16749.000000,20077.251854
47959.773660,485.509704,-65.168078,-11067.000000,-16757.000000,20081.721490
47969.772935,485.340797,-65.130578,-11055.000000,-16761.000000,20078.449791
47979.772210,485.481726,-65.126487,-11050.000000,-16768.000000,20081.541873
47989.771485,485.524315,-65.118186,-11043.000000,-16771.000000,20080.196463
47999.770761,485.602468,-65.073017,-11028.000000,-16777.000000,20076.964736
48009.770036,485.501148,-65.069735,-11023.000000,-16785.000000,20080.905209
48019.769311,485.628083,-65.018150,-11007.000000,-16796.000000,20081.326276
48029.768586,485.609686,-65.012406,-11002.000000,-16796.000000,20078.586106
48039.767861,485.840200,-65.004553,-10991.000000,-16797.000000,20073.397570
48049.767137,485.551167,-64.976737,-10991.000000,-16804.000000,20079.255390
48059.766412,485.608299,-64.959812,-10983.000000,-16809.000000,20079.062976
48069.765687,485.544559,-64.945839,-10973.000000,-16815.000000,20078.619325
48079.764962,485.805449,-64.879636,-10957.000000,-16823.000000,20076.582827
48089.764237,485.590939,-64.864254,-10948.000000,-16829.000000,20076.701547
48099.763513,485.416434,-64.844770,-10937.000000,-16839.000000,20079.090866
48109.762788,485.623451,-64.831398,-10934.000000,-16837.000000,20075.779561
48119.762063,485.796799,-64.816692,-10926.000000,-16843.000000,20076.456983
48129.761338,485.662508,-64.780752,-10911.000000,-16851.000000,20075.012379
48139.760613,485.559778,-64.743143,-10904.000000,-16858.000000,20077.085944
48149.759889,485.573960,-64.698298,-10885.000000,-16868.000000,20075.174943
48159.759164,485.531726,-64.711189,-10887.000000,-16868.000000,20076.259437
48169.758439,485.529418,-64.674127,-10878.000000,-16876.000000,20078.103994
48179.757714,485.781868,-64.645520,-10865.000000,-16880.000000,20074.427140
48189.756989,485.640600,-64.656732,-10865.000000,-16882.000000,20076.108911
48199.756265,485.599850,-64.627670,-10850.000000,-16890.000000,20074.725403
48209.755540,485.487383,-64.542910,-10833.000000,-16908.000000,20080.696029
48219.754815,485.622544,-64.571261,-10831.000000,-16899.000000,20072.039308
48229.754090,485.485269,-64.551018,-10828.000000,-16903.000000,20073.788706
48239.753366,485.570666,-64.505954,-10812.000000,-16915.000000,20075.272576
48249.752641,485.627803,-64.525565,-10812.000000,-16914.000000,20074.430004
48259.751916,485.393742,-64.479883,-10800.000000,-16929.000000,20080.613561
48269.751191,485.529654,-64.465942,-10791.000000,-16926.000000,20073.244805
48279.750466,485.680825,-64.412463,-10772.000000,-16940.000000,20074.849539
48289.749742,485.608117,-64.417421,-10775.000000,-16937.000000,20073.928215
48299.749017,485.610478,-64.372892,-10760.000000,-16949.000000,20076.010585
48309.748292,485.611088,-64.361943,-10754.000000,-16952.000000,20075.328640
48319.747567,485.707764,-64.384114,-10753.000000,-16951.000000,20073.948540
48329.746842,485.521929,-64.310381,-10737.000000,-16963.000000,20075.520865
48339.746118,485.579994,-64.293243,-10727.000000,-16967.000000,20073.555191
48349.745393,485.567717,-64.273751,-10716.000000,-16973.000000,20072.752303
48359.744668,485.536822,-64.200935,-10707.000000,-16982.000000,20075.561586
48369.743943,485.640930,-64.198494,-10694.000000,-16990.000000,20075.401266
48379.743218,485.545550,-64.214244,-10697.000000,-16984.000000,20071.922305
48389.742494,485.540335,-64.209641,-10693.000000,-16986.000000,20071.483378
48399.741769,485.507572,-64.128148,-10665.000000,-17007.000000,20074.368583
48409.741044,485.432324,-64.090408,-10660.000000,-17012.000000,20075.949392
48419.740319,485.728407,-64.104864,-10657.000000,-17010.000000,20072.661732
48429.739594,485.487882,-64.121159,-10656.000000,-17010.000000,20072.130829
48439.738870,485.575155,-64.044419,-10635.000000,-17023.000000,20072.014199
48449.738145,485.554178,-64.031946,-10629.000000,-17027.000000,20072.228825
48459.737420,485.561457,-63.982020,-10614.000000,-17036.000000,20071.927959
48469.736695,485.448087,-63.971860,-10607.000000,-17041.000000,20072.471945
48479.735970,485.451276,-63.965048,-10604.000000,-17044.000000,20073.433986
48489.735246,485.491104,-63.934543,-10595.000000,-17051.000000,20074.626422
48499.734521,485.600436,-63.895390,-10581.000000,-17059.000000,20074.039006
48509.733796,485.446423,-63.888816,-10575.000000,-17062.000000,20073.426937
48519.733071,485.551513,-63.849884,-10563.000000,-17071.000000,20074.760522
48529.732347,485.556114,-63.838009,-10552.000000,-17074.000000,20071.526599
48539.731622,485.544996,-63.790742,-10540.000000,-17084.000000,20073.730495
48549.730897,485.505690,-63.784924,-10540.000000,-17080.000000,20070.326355
48559.730172,485.476597,-63.745320,-10527.000000,-17092.000000,20073.718963
48569.729447,485.478475,-63.760598,-10526.000000,-17091.000000,20072.343087
48579.728723,485.430296,-63.775080,-10524.000000,-17091.000000,20071.294353
48589.727998,485.434166,-63.692101,-10501.000000,-17107.000000,20072.878468
48599.727273,485.614194,-63.682142,-10496.000000,-17108.000000,20071.115564
48609.726548,485.520827,-63.651433,-10487.000000,-17116.000000,20073.231553
48619.725823,485.630300,-63.628645,-10476.000000,-17120.000000,20070.898734
48629.725099,485.610363,-63.632576,-10473.000000,-17120.000000,20069.333048
48639.724374,485.591002,-63.580714,-10457.000000,-17132.000000,20071.229982
48649.723649,485.560973,-63.565454,-10454.000000,-17134.000000,20071.374442
48659.722924,485.302909,-63.474211,-10435.000000,-17145.000000,20070.880648
48669.722199,485.622997,-63.507870,-10429.000000,-17146.000000,20068.616220
48679.721475,485.315981,-63.458876,-10420.000000,-17163.000000,20078.470285
48689.720750,485.456801,-63.484341,-10420.000000,-17158.000000,20074.196472
48699.720025,485.545304,-63.418020,-10401.000000,-17166.000000,20071.182252
48709.719300,485.502946,-63.413942,-10397.000000,-17171.000000,20073.386610
48719.718575,485.569145,-63.404803,-10391.000000,-17174.000000,20072.846261
48729.717851,485.509928,-63.334922,-10375.000000,-17186.000000,20074.840497
48739.717126,485.528040,-63.347449,-10371.000000,-17184.000000,20071.061183
48749.716401,485.584907,-63.316621,-10355.000000,-17194.000000,20071.364204
48759.715676,485.383212,-63.326788,-10355.000000,-17191.000000,20068.794333
48769.714952,485.711913,-63.240630,-10335.000000,-17206.000000,20071.339293
