Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
4999.981329,3703.683913,-89.567909,-2641.000000,-102.000000,2642.968974
5009.980604,3696.842095,-89.479572,-2646.000000,-106.000000,2648.122354
5019.979879,3686.274032,-89.603843,-2653.000000,-100.000000,2654.883990
5029.979154,3680.934739,-89.258121,-2657.000000,-117.000000,2659.574778
5039.978430,3662.459248,-89.777680,-2670.000000,-92.000000,2671.584549
5049.977705,3647.560612,-89.566031,-2680.000000,-102.000000,2681.940342
5059.976980,3644.360650,-89.465081,-2683.000000,-106.000000,2685.093108
5069.976255,3623.186928,-89.547644,-2698.000000,-103.000000,2699.965370
5079.975531,3607.473155,-89.530173,-2710.000000,-104.000000,2711.994838
5089.974806,3608.411249,-89.369837,-2709.000000,-111.000000,2711.273133
5099.974081,3586.175465,-89.630619,-2726.000000,-99.000000,2727.797097
5109.973356,3581.116511,-89.553050,-2730.000000,-102.000000,2731.904830
5119.972631,3579.526830,-89.339076,-2730.000000,-110.000000,2732.215218
5129.971907,3562.365684,-89.588517,-2745.000000,-100.000000,2746.820890
5139.971182,3563.826082,-89.139920,-2743.000000,-122.000000,2745.711747
5149.970457,3546.916016,-89.458002,-2757.000000,-107.000000,2759.075570
5159.969732,3536.491903,-89.245673,-2765.000000,-117.000000,2767.474300
5169.969007,3526.678529,-89.329471,-2774.000000,-113.000000,2776.300596
5179.968283,3510.947024,-89.257554,-2786.000000,-117.000000,2788.455666
5189.967558,3510.136637,-89.155474,-2787.000000,-122.000000,2789.668977
5199.966833,3491.787027,-88.920513,-2802.000000,-133.000000,2805.154719
5209.966108,3477.160048,-89.356714,-2815.000000,-113.000000,2817.267115
5219.965383,3488.547470,-89.098813,-2807.000000,-125.000000,2809.781842
5229.964659,3471.998868,-88.878474,-2819.000000,-137.000000,2822.327054
5239.963934,3465.358618,-89.072590,-2826.000000,-128.000000,2828.897312
5249.963209,3453.426262,-88.761403,-2835.000000,-145.000000,2838.705691
5259.962484,3448.822736,-89.022010,-2840.000000,-132.000000,2843.065951
5269.961759,3430.039693,-89.075923,-2856.000000,-128.000000,2858.866908
5279.961035,3439.780044,-88.934882,-2849.000000,-137.000000,2852.292061
5289.960310,3441.272891,-88.631853,-2847.000000,-152.000000,2851.054717
5299.959585,3433.542639,-88.685400,-2855.000000,-150.000000,2858.937740
5309.958860,3417.361908,-88.651625,-2869.000000,-153.000000,2873.076748
5319.958135,3408.797830,-88.736826,-2877.000000,-150.000000,2880.907669
5329.957411,3404.882312,-88.774450,-2881.000000,-148.000000,2884.798953
5339.956686,3394.032860,-88.702224,-2890.000000,-153.000000,2894.047166
5349.955961,3387.629327,-88.431038,-2895.000000,-167.000000,2899.812753
5359.955236,3392.631904,-88.475799,-2892.000000,-166.000000,2896.760259
5369.954512,3386.759308,-88.414701,-2898.000000,-170.000000,2902.981915
5379.953787,3374.546595,-88.353689,-2908.000000,-174.000000,2913.200989
5389.953062,3369.430340,-88.495037,-2914.000000,-168.000000,2918.838810
5399.952337,3357.050308,-88.160516,-2924.000000,-186.000000,2929.909896
5409.951612,3367.311114,-88.054973,-2915.000000,-192.000000,2921.316313
5419.950888,3350.792845,-88.157737,-2930.000000,-188.000000,2936.025204
5429.950163,3347.287876,-88.400415,-2935.000000,-177.000000,2940.332294
5439.949438,3349.267685,-88.266121,-2934.000000,-185.000000,2939.826696
5449.948713,3346.851334,-88.229698,-2936.000000,-187.000000,2941.949184
5459.947988,3333.150423,-87.941376,-2947.000000,-205.000000,2954.121528
5469.947264,3341.904000,-88.151137,-2940.000000,-194.000000,2946.393728
5479.946539,3327.266879,-88.296107,-2954.000000,-188.000000,2959.976351
5489.945814,3324.840976,-87.915813,-2956.000000,-209.000000,2963.379321
5499.945089,3327.549897,-87.923742,-2953.000000,-209.000000,2960.386799
5509.944364,3328.057532,-88.268686,-2954.000000,-193.000000,2960.298127
5519.943640,3327.916602,-87.972660,-2954.000000,-208.000000,2961.313898
5529.942915,3315.949638,-87.965574,-2964.000000,-210.000000,2971.429959
5539.942190,3317.303807,-87.903242,-2964.000000,-215.000000,2971.787509
5549.941465,3308.014354,-88.239812,-2972.000000,-199.000000,2978.654898
5559.940740,3313.161821,-87.902495,-2967.000000,-218.000000,2974.997983
5569.940016,3302.673076,-87.778609,-2975.000000,-226.000000,2983.571853
5579.939291,3307.678768,-88.021319,-2972.000000,-214.000000,2979.694615
5589.938566,3296.830791,-87.782430,-2982.000000,-229.000000,2990.779999
5599.937841,3290.413318,-88.070472,-2988.000000,-215.000000,2995.725121
5609.937117,3297.326748,-88.144493,-2982.000000,-211.000000,2989.455636
5619.936392,3283.864407,-88.100310,-2994.000000,-216.000000,3001.781471
5629.935667,3285.568294,-88.081300,-2992.000000,-219.000000,3000.004167
5639.934942,3286.376257,-88.283438,-2992.000000,-209.000000,2999.290749
5649.934217,3283.061174,-88.311288,-2996.000000,-209.000000,3003.281039
5659.933493,3282.772557,-87.965082,-2994.000000,-228.000000,3002.668813
5669.932768,3270.137398,-88.169127,-3006.000000,-220.000000,3014.039814
5679.932043,3263.230636,-88.234682,-3012.000000,-217.000000,3019.806782
5689.931318,3265.845919,-88.248497,-3009.000000,-217.000000,3016.814545
5699.930593,3259.100622,-88.387163,-3016.000000,-212.000000,3023.441747
5709.929869,3262.473305,-88.343592,-3013.000000,-215.000000,3020.661186
5719.929144,3250.151787,-88.117592,-3022.000000,-228.000000,3030.588722
5729.928419,3244.149006,-88.298150,-3027.000000,-221.000000,3035.056836
5739.927694,3244.363385,-88.542636,-3028.000000,-209.000000,3035.204276
5749.926969,3234.313348,-88.353365,-3037.000000,-220.000000,3044.957964
5759.926245,3237.142916,-88.424940,-3034.000000,-216.000000,3041.679142
5769.925520,3234.729742,-88.619324,-3036.000000,-208.000000,3043.116823
5779.924795,3223.330146,-88.498280,-3045.000000,-217.000000,3052.722392
5789.924070,3223.349000,-88.774620,-3046.000000,-202.000000,3052.690616
5799.923345,3206.255376,-88.693773,-3061.000000,-208.000000,3068.058833
5809.922621,3210.197930,-88.782065,-3056.000000,-203.000000,3062.734889
5819.921896,3206.932533,-88.934331,-3059.000000,-196.000000,3065.272745
5829.921171,3189.571104,-88.667917,-3075.000000,-212.000000,3082.299304
5839.920446,3197.142022,-88.930287,-3068.000000,-199.000000,3074.447105
5849.919721,3188.826624,-89.007106,-3075.000000,-196.000000,3081.240172
5859.918997,3179.037708,-88.962483,-3084.000000,-199.000000,3090.413726
