Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
29999.981716,599.270870,-89.141434,-7046.000000,-2674.000000,7536.338103
30009.980991,598.090068,-89.135994,-7063.000000,-2680.000000,7554.360926
30019.980267,598.288870,-89.057713,-7052.000000,-2687.000000,7546.566968
30029.979542,597.995860,-89.120119,-7060.000000,-2684.000000,7552.976632
30039.978817,598.451760,-89.109061,-7054.000000,-2690.000000,7549.504355
30049.978092,598.400099,-89.116292,-7055.000000,-2686.000000,7549.014571
30059.977368,596.709276,-89.094098,-7074.000000,-2693.000000,7569.261853
30069.976643,598.604734,-89.125080,-7053.000000,-2684.000000,7546.433926
30079.975918,597.473824,-89.117623,-7066.000000,-2690.000000,7560.717955
30089.975193,596.930453,-89.123886,-7071.000000,-2695.000000,7567.170277
30099.974468,595.680223,-89.147962,-7087.000000,-2696.000000,7582.478816
30109.973744,596.625902,-89.118412,-7071.000000,-2697.000000,7567.882795
30119.973019,596.001134,-89.187623,-7085.000000,-2693.000000,7579.543126
30129.972294,596.098751,-89.119752,-7084.000000,-2701.000000,7581.454808
30139.971569,596.454974,-89.125738,-7080.000000,-2702.000000,7578.073898
30149.970844,596.031991,-89.132747,-7082.000000,-2703.000000,7580.299005
30159.970120,595.813130,-89.092032,-7081.000000,-2709.000000,7581.506579
30169.969395,595.153994,-89.103238,-7091.000000,-2714.000000,7592.633074
30179.968670,594.804312,-89.126979,-7098.000000,-2711.000000,7598.100091
30189.967945,595.277668,-89.120545,-7092.000000,-2713.000000,7593.209664
30199.967220,594.214054,-89.213013,-7104.000000,-2708.000000,7602.636385
30209.966496,594.906547,-89.111935,-7091.000000,-2714.000000,7592.633074
30219.965771,593.412277,-89.047762,-7106.000000,-2717.000000,7607.714834
30229.965046,594.580844,-89.208153,-7101.000000,-2712.000000,7601.259435
30239.964321,594.019810,-89.115096,-7100.000000,-2721.000000,7603.541346
30249.963596,593.834522,-89.138283,-7105.000000,-2719.000000,7607.495383
30259.962872,593.468044,-89.160949,-7112.000000,-2728.000000,7617.251998
30269.962147,593.517104,-89.102075,-7107.000000,-2730.000000,7613.300795
30279.961422,593.578320,-89.131847,-7106.000000,-2726.000000,7610.933714
30289.960697,593.209649,-89.102672,-7109.000000,-2733.000000,7616.243825
30299.959973,593.853013,-89.130154,-7106.000000,-2725.000000,7610.575602
30309.959248,592.633713,-89.139952,-7116.000000,-2731.000000,7622.061204
30319.958523,592.456884,-89.136564,-7123.000000,-2734.000000,7629.671356
30329.957798,591.825593,-89.118985,-7123.000000,-2739.000000,7631.464473
30339.957073,591.614022,-89.086653,-7124.000000,-2744.000000,7634.193605
30349.956349,591.211860,-89.109098,-7130.000000,-2738.000000,7637.639950
30359.955624,592.244040,-89.141144,-7119.000000,-2736.000000,7626.654378
30369.954899,591.315819,-89.138547,-7130.000000,-2744.000000,7639.792929
30379.954174,591.055378,-89.127052,-7136.000000,-2745.000000,7645.751827
30389.953449,590.557787,-89.148704,-7143.000000,-2748.000000,7653.362202
30399.952725,590.858116,-89.093412,-7130.000000,-2750.000000,7641.950013
30409.952000,590.738436,-89.133320,-7135.000000,-2749.000000,7646.255685
30419.951275,590.746397,-89.157736,-7136.000000,-2751.000000,7647.908015
30429.950550,588.902904,-89.087412,-7155.000000,-2765.000000,7670.674677
30439.949825,590.274249,-89.121682,-7140.000000,-2756.000000,7653.439488
30449.949101,589.531814,-89.079799,-7147.000000,-2763.000000,7662.491631
30459.948376,589.721595,-89.107878,-7146.000000,-2762.000000,7661.198340
30469.947651,589.257301,-89.135751,-7153.000000,-2759.000000,7666.647899
30479.946926,589.111871,-89.148809,-7152.000000,-2758.000000,7665.355047
30489.946201,589.090331,-89.123158,-7151.000000,-2763.000000,7666.222668
30499.945477,588.470156,-89.160258,-7162.000000,-2763.000000,7676.484417
30509.944752,588.104769,-89.194994,-7163.000000,-2762.000000,7677.057574
30519.944027,588.497663,-89.135589,-7157.000000,-2771.000000,7674.704555
30529.943302,587.462990,-89.163367,-7171.000000,-2769.000000,7687.041173
30539.942577,587.536397,-89.121485,-7168.000000,-2779.000000,7687.851781
30549.941853,588.108639,-89.072416,-7157.000000,-2779.000000,7677.596629
30559.941128,587.810099,-89.142920,-7164.000000,-2775.000000,7682.676682
30569.940403,587.475624,-89.176947,-7168.000000,-2774.000000,7686.045797
30579.939678,586.039449,-89.162328,-7190.000000,-2781.000000,7709.089505
30589.938954,586.728784,-89.138210,-7177.000000,-2779.000000,7696.243889
30599.938229,586.816261,-89.167927,-7179.000000,-2780.000000,7698.470043
30609.937504,585.794213,-89.172170,-7190.000000,-2786.000000,7710.894630
30619.936779,586.884469,-89.117238,-7174.000000,-2786.000000,7695.977651
30629.936054,586.941109,-89.256965,-7168.000000,-2780.000000,7688.213316
30639.935330,587.006509,-89.107872,-7172.000000,-2790.000000,7695.562618
30649.934605,585.434781,-89.143644,-7193.000000,-2793.000000,7716.223040
30659.933880,585.524616,-89.116747,-7194.000000,-2796.000000,7718.241510
30669.933155,585.254205,-89.118652,-7194.000000,-2797.000000,7718.603825
30679.932430,585.234736,-89.087317,-7191.000000,-2801.000000,7717.258710
30689.931706,584.335089,-89.127276,-7204.000000,-2802.000000,7729.736089
30699.930981,584.022321,-89.166220,-7208.000000,-2802.000000,7733.464166
30709.930256,584.658069,-89.223133,-7208.000000,-2797.000000,7731.653963
30719.929531,583.842860,-89.191950,-7208.000000,-2803.000000,7733.826543
30729.928806,584.933104,-89.172313,-7197.000000,-2802.000000,7723.212609
30739.928082,584.278996,-89.165251,-7203.000000,-2806.000000,7730.255170
30749.927357,584.345420,-89.175068,-7201.000000,-2801.000000,7726.577638
30759.926632,584.106333,-89.120759,-7203.000000,-2809.000000,7731.344644
30769.925907,583.881183,-89.088736,-7206.000000,-2809.000000,7734.139707
30779.925182,583.237936,-89.162853,-7214.000000,-2813.000000,7743.046235
30789.924458,583.912117,-89.213686,-7203.000000,-2805.000000,7729.892237
30799.923733,582.560431,-89.087689,-7217.000000,-2824.000000,7749.842902
30809.923008,584.051895,-89.129585,-7204.000000,-2815.000000,7734.458029
30819.922283,582.920489,-89.164815,-7218.000000,-2816.000000,7747.862931
30829.921558,581.951327,-89.138374,-7227.000000,-2824.000000,7759.156204
30839.920834,582.816715,-89.118911,-7217.000000,-2824.000000,7749.842902
30849.920109,582.555839,-89.128739,-7219.000000,-2824.000000,7751.705425
30859.919384,581.098589,-89.127176,-7237.000000,-2833.000000,7771.747423
30869.918659,582.728653,-89.149940,-7223.000000,-2824.000000,7755.430678
