Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
34999.994293,509.236760,-89.634946,-8123.000000,-3561.000000,8869.264344
35009.993568,515.643802,-89.633618,-8022.000000,-3515.000000,8758.293727
35019.992843,513.627781,-89.561491,-8051.000000,-3537.000000,8793.689214
35029.992118,511.143389,-88.687197,-8029.000000,-3681.000000,8832.587503
35039.991394,517.769110,-89.500160,-7977.000000,-3523.000000,8720.324421
35049.990669,507.598544,-88.748666,-8089.000000,-3700.000000,8895.050365
35059.989944,512.134970,-89.681602,-8074.000000,-3544.000000,8817.562702
35069.989219,505.866275,-88.801839,-8118.000000,-3713.000000,8926.829952
35079.988495,510.579752,-89.050598,-8063.000000,-3636.000000,8844.911814
35089.987770,506.064192,-88.495185,-8095.000000,-3749.000000,8920.987950
35099.987045,517.366649,-89.000177,-7952.000000,-3603.000000,8730.172564
35109.986320,508.505209,-89.416434,-8119.000000,-3603.000000,8882.554250
35119.985595,508.901639,-89.389002,-8107.000000,-3606.000000,8872.805926
35129.984871,508.681702,-89.604125,-8122.000000,-3581.000000,8876.398200
35139.984146,505.395649,-88.840445,-8130.000000,-3713.000000,8937.744067
35149.983421,509.281868,-89.390255,-8099.000000,-3609.000000,8866.717656
35159.982696,511.970734,-89.240477,-8047.000000,-3615.000000,8821.702443
35169.981971,509.327027,-89.706713,-8124.000000,-3560.000000,8869.778802
35179.981247,507.476861,-89.332022,-8126.000000,-3638.000000,8903.197179
35189.980522,512.499537,-88.928498,-8017.000000,-3653.000000,8810.033939
35199.979797,505.998353,-88.575773,-8103.000000,-3750.000000,8928.667818
35209.979072,509.882491,-89.607034,-8103.000000,-3580.000000,8858.612137
35219.978347,503.996943,-89.269192,-8176.000000,-3680.000000,8966.012269
35229.977623,507.432394,-89.510404,-8138.000000,-3613.000000,8903.977370
35239.976898,504.513848,-88.933508,-8144.000000,-3722.000000,8954.218000
35249.976173,510.731263,-89.726783,-8095.000000,-3563.000000,8844.432938
35259.975448,515.811462,-89.080497,-7973.000000,-3620.000000,8756.319375
35269.974723,505.560351,-89.414652,-8164.000000,-3644.000000,8940.337354
35279.973999,513.602203,-89.312800,-8020.000000,-3605.000000,8792.975890
35289.973274,504.331806,-88.598582,-8129.000000,-3771.000000,8961.087099
35299.972549,508.796818,-89.793198,-8124.000000,-3573.000000,8875.004507
35309.971824,502.107150,-88.735751,-8168.000000,-3772.000000,8996.899911
35319.971099,506.940099,-88.657904,-8085.000000,-3749.000000,8911.914834
35329.970375,506.579971,-88.768489,-8096.000000,-3736.000000,8916.440545
35339.969650,505.175561,-89.221979,-8144.000000,-3678.000000,8936.018129
35349.968925,507.158859,-89.472621,-8130.000000,-3636.000000,8906.031439
35359.968200,509.867640,-89.285403,-8071.000000,-3645.000000,8855.905713
35369.967476,505.855911,-88.868901,-8112.000000,-3735.000000,8930.552558
35379.966751,508.489813,-88.994424,-8082.000000,-3700.000000,8888.685167
35389.966026,510.374869,-89.131711,-8059.000000,-3667.000000,8854.059521
35399.965301,502.945049,-89.223495,-8180.000000,-3710.000000,8982.009797
35409.964576,504.769205,-88.953481,-8133.000000,-3731.000000,8947.963455
35419.963852,508.591194,-89.456071,-8106.000000,-3634.000000,8883.309744
35429.963127,507.444137,-89.154798,-8111.000000,-3683.000000,8908.019421
35439.962402,505.852404,-89.348288,-8143.000000,-3669.000000,8931.405824
35449.961677,508.638878,-89.106151,-8077.000000,-3683.000000,8877.072603
35459.960952,508.720284,-89.363151,-8094.000000,-3656.000000,8881.394710
35469.960228,504.604574,-89.038475,-8139.000000,-3732.000000,8953.834095
35479.959503,508.364506,-88.921253,-8079.000000,-3725.000000,8896.396237
35489.958778,505.482967,-89.288019,-8137.000000,-3694.000000,8936.241100
35499.958053,507.782497,-89.007633,-8088.000000,-3715.000000,8900.391508
35509.957328,504.595584,-89.207067,-8148.000000,-3716.000000,8955.364873
35519.956604,505.274762,-89.298755,-8143.000000,-3696.000000,8942.531241
35529.955879,508.037296,-89.411148,-8102.000000,-3658.000000,8889.508873
35539.955154,504.857287,-89.073203,-8133.000000,-3739.000000,8951.302140
35549.954429,506.041680,-89.195258,-8120.000000,-3707.000000,8926.155331
35559.953704,504.584392,-89.157671,-8139.000000,-3725.000000,8950.918724
35569.952980,503.780212,-89.157810,-8156.000000,-3729.000000,8968.041983
