Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
24999.969140,721.569446,-89.086799,-5980.000000,-1875.000000,6267.058720
25009.968415,721.328426,-89.099988,-5981.000000,-1877.000000,6268.611489
25019.967690,720.132597,-89.112597,-5990.000000,-1876.000000,6276.900190
25029.966965,720.008786,-89.100481,-5992.000000,-1879.000000,6279.705805
25039.966241,719.720762,-89.082287,-5991.000000,-1883.000000,6279.949841
25049.965516,720.785925,-89.078500,-5982.000000,-1882.000000,6271.064343
25059.964791,719.656761,-89.097175,-5992.000000,-1883.000000,6280.903836
25069.964066,719.376354,-89.130556,-5994.000000,-1883.000000,6282.811870
25079.963341,719.421905,-89.232487,-6001.000000,-1882.000000,6289.191124
25089.962617,718.986355,-89.092542,-5996.000000,-1888.000000,6286.219850
25099.961892,718.320603,-89.031409,-6001.000000,-1892.000000,6292.190795
25109.961167,718.590493,-89.091273,-6002.000000,-1892.000000,6293.144524
25119.960442,717.604237,-89.138472,-6009.000000,-1891.000000,6299.520775
25129.959717,717.431267,-89.082073,-6010.000000,-1896.000000,6301.977150
25139.958993,717.712913,-89.135741,-6008.000000,-1891.000000,6298.566900
25149.958268,716.886430,-89.150545,-6014.000000,-1893.000000,6304.890562
25159.957543,717.822309,-89.072006,-6005.000000,-1896.000000,6297.208985
25169.956818,715.820692,-89.098655,-6017.000000,-1904.000000,6311.062113
25179.956093,716.299186,-89.092924,-6017.000000,-1902.000000,6310.459017
25189.955369,715.396266,-89.087011,-6023.000000,-1905.000000,6317.084296
25199.954644,715.460515,-89.146040,-6023.000000,-1900.000000,6315.578279
25209.953919,715.000038,-89.058797,-6024.000000,-1909.000000,6319.244971
25219.953194,716.021198,-89.060339,-6021.000000,-1909.000000,6316.385200
25229.952469,714.725730,-89.100155,-6029.000000,-1911.000000,6324.615561
25239.951745,714.411898,-89.164726,-6031.000000,-1905.000000,6324.712325
25249.951020,713.949399,-89.233749,-6040.000000,-1899.000000,6331.492794
25259.950295,714.078378,-89.103517,-6036.000000,-1911.000000,6331.288731
