Frequency,Impedance,Phase,Real,Imaginary,Magnitutude
9999.993905,73389.764955,-89.477675,-6258.000000,-677.000000,6294.512928
10009.993181,73308.753571,-89.460473,-6266.000000,-679.000000,6302.681731
10019.992456,73188.351214,-89.598334,-6276.000000,-665.000000,6311.133100
10029.991731,73136.573454,-89.446803,-6278.000000,-684.000000,6315.151621
10039.991006,72982.685848,-89.511335,-6292.000000,-679.000000,6328.531030
10049.990281,72933.763493,-89.518009,-6295.000000,-680.000000,6331.621040
10059.989557,72943.248790,-89.558824,-6294.000000,-678.000000,6330.412309
10069.988832,72643.339615,-89.533637,-6321.000000,-681.000000,6357.578313
10079.988107,72714.306944,-89.436254,-6313.000000,-693.000000,6350.922610
10089.987382,72600.028853,-89.548907,-6323.000000,-681.000000,6359.566809
10099.986658,72429.239995,-89.473017,-6337.000000,-691.000000,6374.562730
10109.985933,72547.562721,-89.589711,-6330.000000,-677.000000,6366.099984
10119.985208,72431.460763,-89.544625,-6337.000000,-685.000000,6373.915123
10129.984483,72313.900369,-89.472740,-6349.000000,-698.000000,6387.253322
10139.983758,72257.525482,-89.525693,-6352.000000,-692.000000,6389.582772
10149.983034,72143.784597,-89.577774,-6362.000000,-686.000000,6398.878027
10159.982309,72186.463629,-89.504797,-6358.000000,-695.000000,6395.872810
10169.981584,71952.012757,-89.471135,-6377.000000,-701.000000,6415.413471
10179.980859,72105.014615,-89.596322,-6365.000000,-683.000000,6401.539971
10189.980134,71919.376579,-89.509608,-6381.000000,-699.000000,6419.171442
10199.979410,71769.531400,-89.483750,-6394.000000,-704.000000,6432.639583
10209.978685,71670.336326,-89.549191,-6403.000000,-697.000000,6440.824326
10219.977960,71707.109561,-89.491968,-6399.000000,-705.000000,6437.719006
10229.977235,71600.284376,-89.447727,-6408.000000,-711.000000,6447.323863
10239.976510,71447.472705,-89.416980,-6422.000000,-714.000000,6461.569469
10249.975786,71351.778089,-89.395803,-6431.000000,-718.000000,6470.957039
10259.975061,71238.024669,-89.645667,-6443.000000,-695.000000,6480.376069
10269.974336,71224.978387,-89.308616,-6438.000000,-733.000000,6479.593583
10279.973611,71141.546853,-89.556161,-6448.000000,-706.000000,6486.535285
10289.972886,71058.665263,-89.460322,-6457.000000,-715.000000,6496.466270
10299.972162,70985.010878,-89.460896,-6465.000000,-719.000000,6504.858646
10309.971437,71005.118492,-89.473715,-6462.000000,-718.000000,6501.766529
10319.970712,70825.751193,-89.365967,-6477.000000,-732.000000,6518.232352
10329.969987,70682.886835,-89.543682,-6491.000000,-714.000000,6530.151376
10339.969262,70766.163290,-89.515762,-6485.000000,-717.000000,6524.516381
10349.968538,70779.813019,-89.455648,-6483.000000,-723.000000,6523.190784
10359.967813,70608.686553,-89.479885,-6499.000000,-724.000000,6539.203086
10369.967088,70584.348711,-89.567174,-6501.000000,-715.000000,6540.200761
10379.966363,70395.234209,-89.347022,-6519.000000,-742.000000,6561.091754
10389.965639,70370.325110,-89.349196,-6520.000000,-742.000000,6562.085339
10399.964914,70206.642303,-89.334958,-6533.000000,-746.000000,6575.454737
10409.964189,70200.750423,-89.423209,-6534.000000,-738.000000,6575.545605
10419.963464,70117.048166,-89.436873,-6544.000000,-736.000000,6585.258689
10429.962739,70069.205118,-89.400693,-6550.000000,-742.000000,6591.893810
10439.962015,69935.265881,-89.357711,-6562.000000,-747.000000,6604.381349
10449.961290,69954.967530,-89.324003,-6559.000000,-754.000000,6602.196377
10459.960565,69982.040362,-89.493436,-6560.000000,-735.000000,6601.047265
10469.959840,69779.479997,-89.262430,-6576.000000,-765.000000,6620.347498
10479.959115,69807.003933,-89.283028,-6573.000000,-763.000000,6617.136692
10489.958391,69724.382513,-89.401486,-6583.000000,-753.000000,6625.926199
10499.957666,69685.163561,-89.425225,-6585.000000,-750.000000,6627.573085
10509.956941,69599.880391,-89.419055,-6595.000000,-753.000000,6637.848597
10519.956216,69505.987563,-89.451154,-6605.000000,-751.000000,6647.557897
10529.955491,69412.320622,-89.381963,-6613.000000,-760.000000,6656.528299
10539.954767,69354.783140,-89.422332,-6619.000000,-758.000000,6662.261253
10549.954042,69279.699076,-89.334312,-6625.000000,-769.000000,6669.481689
10559.953317,69182.205625,-89.260476,-6634.000000,-780.000000,6679.697299
10569.952592,69247.051737,-89.303108,-6627.000000,-775.000000,6672.162618
10579.951867,69204.841126,-89.299089,-6633.000000,-778.000000,6678.470858
10589.951143,69198.329186,-89.354504,-6633.000000,-773.000000,6677.890236
10599.950418,69020.938020,-89.299646,-6650.000000,-780.000000,6695.588100
10609.949693,69139.923176,-89.308904,-6640.000000,-781.000000,6685.773029
10619.948968,68959.484516,-89.280335,-6657.000000,-785.000000,6703.124197
10629.948243,68818.116446,-89.329027,-6672.000000,-783.000000,6717.787806
10639.947519,68819.080493,-89.392354,-6670.000000,-779.000000,6715.336254
10649.946794,68702.087377,-89.360600,-6683.000000,-782.000000,6728.596659
10659.946069,68800.538706,-89.354625,-6674.000000,-785.000000,6720.007515
10669.945344,68534.457552,-89.383438,-6701.000000,-784.000000,6746.707123
10679.944620,68527.660491,-89.287927,-6701.000000,-798.000000,6748.348316
10689.943895,68368.066952,-89.275719,-6713.000000,-804.000000,6760.975152
10699.943170,68465.808021,-89.216956,-6704.000000,-807.000000,6752.396982
10709.942445,68337.414673,-89.318387,-6718.000000,-798.000000,6765.229338
10719.941720,68226.874855,-89.184624,-6727.000000,-815.000000,6776.190228
10729.940996,68260.954061,-89.284519,-6725.000000,-807.000000,6773.246932
10739.940271,68282.914695,-89.296696,-6723.000000,-806.000000,6771.142075
10749.939546,68087.542124,-89.352141,-6743.000000,-808.000000,6791.237958
10759.938821,68139.152723,-89.309765,-6738.000000,-811.000000,6786.631344
10769.938096,67924.253763,-89.314421,-6758.000000,-813.000000,6806.727040
10779.937372,68018.817901,-89.364318,-6750.000000,-806.000000,6797.950868
10789.936647,67944.711319,-89.242112,-6757.000000,-822.000000,6806.815188
10799.935922,67876.322871,-89.353893,-6764.000000,-811.000000,6812.445743
10809.935197,67779.091984,-89.367229,-6769.000000,-814.000000,6817.767743
10819.934472,67773.791962,-89.386987,-6774.000000,-809.000000,6822.137275
10829.933748,67655.319125,-89.306702,-6784.000000,-822.000000,6833.618368
10839.933023,67667.895563,-89.419265,-6785.000000,-812.000000,6833.415617
